run_id,county_fips,ehf_assessment_period_start,ehf_assessment_period_end,event_duration_days,event_id,onset_year,seq,event_definition_type
2917.0,48129,2015-07-28,2015-07-29,2,48_129_2015_001_EHF_TX_WALKFORWARD,2015,1,positive_ehf_assessment_period
2918.0,48129,2015-08-08,2015-08-10,3,48_129_2015_002_EHF_TX_WALKFORWARD,2015,2,positive_ehf_assessment_period
2919.0,48129,2016-07-07,2016-07-09,3,48_129_2016_001_EHF_TX_WALKFORWARD,2016,1,positive_ehf_assessment_period
2920.0,48129,2016-07-12,2016-07-15,4,48_129_2016_002_EHF_TX_WALKFORWARD,2016,2,positive_ehf_assessment_period
2921.0,48129,2016-07-23,2016-07-25,3,48_129_2016_003_EHF_TX_WALKFORWARD,2016,3,positive_ehf_assessment_period
2922.0,48129,2016-08-02,2016-08-08,7,48_129_2016_004_EHF_TX_WALKFORWARD,2016,4,positive_ehf_assessment_period
2923.0,48129,2017-07-20,2017-07-22,3,48_129_2017_001_EHF_TX_WALKFORWARD,2017,1,positive_ehf_assessment_period
2924.0,48129,2017-07-26,2017-07-29,4,48_129_2017_002_EHF_TX_WALKFORWARD,2017,2,positive_ehf_assessment_period
2925.0,48129,2018-06-02,2018-06-02,1,48_129_2018_001_EHF_TX_WALKFORWARD,2018,1,positive_ehf_assessment_period
2926.0,48129,2018-06-29,2018-07-01,3,48_129_2018_002_EHF_TX_WALKFORWARD,2018,2,positive_ehf_assessment_period
2927.0,48129,2018-07-17,2018-07-25,9,48_129_2018_003_EHF_TX_WALKFORWARD,2018,3,positive_ehf_assessment_period
2928.0,48129,2018-08-26,2018-08-29,4,48_129_2018_004_EHF_TX_WALKFORWARD,2018,4,positive_ehf_assessment_period
2929.0,48129,2019-07-18,2019-07-22,5,48_129_2019_001_EHF_TX_WALKFORWARD,2019,1,positive_ehf_assessment_period
2930.0,48129,2019-08-01,2019-08-05,5,48_129_2019_002_EHF_TX_WALKFORWARD,2019,2,positive_ehf_assessment_period
2931.0,48129,2019-08-07,2019-08-14,8,48_129_2019_003_EHF_TX_WALKFORWARD,2019,3,positive_ehf_assessment_period
2932.0,48129,2019-08-17,2019-08-22,6,48_129_2019_004_EHF_TX_WALKFORWARD,2019,4,positive_ehf_assessment_period
2933.0,48129,2020-06-30,2020-07-04,5,48_129_2020_001_EHF_TX_WALKFORWARD,2020,1,positive_ehf_assessment_period
2934.0,48129,2020-07-10,2020-07-20,11,48_129_2020_002_EHF_TX_WALKFORWARD,2020,2,positive_ehf_assessment_period
2935.0,48129,2020-08-08,2020-08-17,10,48_129_2020_003_EHF_TX_WALKFORWARD,2020,3,positive_ehf_assessment_period
2936.0,48129,2020-08-29,2020-08-30,2,48_129_2020_004_EHF_TX_WALKFORWARD,2020,4,positive_ehf_assessment_period
2937.0,48129,2021-06-12,2021-06-12,1,48_129_2021_001_EHF_TX_WALKFORWARD,2021,1,positive_ehf_assessment_period
2938.0,48129,2021-06-26,2021-06-26,1,48_129_2021_002_EHF_TX_WALKFORWARD,2021,2,positive_ehf_assessment_period
2939.0,48129,2021-08-10,2021-08-13,4,48_129_2021_003_EHF_TX_WALKFORWARD,2021,3,positive_ehf_assessment_period
2940.0,48129,2022-06-12,2022-06-18,7,48_129_2022_001_EHF_TX_WALKFORWARD,2022,1,positive_ehf_assessment_period
2941.0,48129,2022-06-25,2022-06-26,2,48_129_2022_002_EHF_TX_WALKFORWARD,2022,2,positive_ehf_assessment_period
2942.0,48129,2022-07-03,2022-07-30,28,48_129_2022_003_EHF_TX_WALKFORWARD,2022,3,positive_ehf_assessment_period
2943.0,48129,2022-08-02,2022-08-10,9,48_129_2022_004_EHF_TX_WALKFORWARD,2022,4,positive_ehf_assessment_period
2944.0,48129,2023-06-22,2023-06-22,1,48_129_2023_001_EHF_TX_WALKFORWARD,2023,1,positive_ehf_assessment_period
2945.0,48129,2023-06-28,2023-06-30,3,48_129_2023_002_EHF_TX_WALKFORWARD,2023,2,positive_ehf_assessment_period
2946.0,48129,2023-07-13,2023-07-15,3,48_129_2023_003_EHF_TX_WALKFORWARD,2023,3,positive_ehf_assessment_period
2947.0,48129,2023-07-19,2023-07-21,3,48_129_2023_004_EHF_TX_WALKFORWARD,2023,4,positive_ehf_assessment_period
2948.0,48129,2023-07-25,2023-08-14,21,48_129_2023_005_EHF_TX_WALKFORWARD,2023,5,positive_ehf_assessment_period
2949.0,48129,2023-08-18,2023-08-27,10,48_129_2023_006_EHF_TX_WALKFORWARD,2023,6,positive_ehf_assessment_period
2950.0,48129,2023-09-06,2023-09-06,1,48_129_2023_007_EHF_TX_WALKFORWARD,2023,7,positive_ehf_assessment_period
2951.0,48129,2023-09-09,2023-09-09,1,48_129_2023_008_EHF_TX_WALKFORWARD,2023,8,positive_ehf_assessment_period
2952.0,48129,2024-06-09,2024-06-09,1,48_129_2024_001_EHF_TX_WALKFORWARD,2024,1,positive_ehf_assessment_period
2953.0,48129,2024-06-25,2024-07-04,10,48_129_2024_002_EHF_TX_WALKFORWARD,2024,2,positive_ehf_assessment_period
2954.0,48129,2024-07-14,2024-07-18,5,48_129_2024_003_EHF_TX_WALKFORWARD,2024,3,positive_ehf_assessment_period
2955.0,48129,2024-07-30,2024-08-05,7,48_129_2024_004_EHF_TX_WALKFORWARD,2024,4,positive_ehf_assessment_period
2956.0,48129,2024-08-07,2024-08-09,3,48_129_2024_005_EHF_TX_WALKFORWARD,2024,5,positive_ehf_assessment_period
2957.0,48129,2024-08-13,2024-08-27,15,48_129_2024_006_EHF_TX_WALKFORWARD,2024,6,positive_ehf_assessment_period
2958.0,48129,2025-07-21,2025-07-23,3,48_129_2025_001_EHF_TX_WALKFORWARD,2025,1,positive_ehf_assessment_period
2959.0,48129,2025-08-08,2025-08-11,4,48_129_2025_002_EHF_TX_WALKFORWARD,2025,2,positive_ehf_assessment_period
2960.0,48129,2025-08-17,2025-08-17,1,48_129_2025_003_EHF_TX_WALKFORWARD,2025,3,positive_ehf_assessment_period
2961.0,48131,2015-07-25,2015-07-29,5,48_131_2015_001_EHF_TX_WALKFORWARD,2015,1,positive_ehf_assessment_period
2962.0,48131,2015-08-05,2015-08-10,6,48_131_2015_002_EHF_TX_WALKFORWARD,2015,2,positive_ehf_assessment_period
2963.0,48131,2015-08-13,2015-08-14,2,48_131_2015_003_EHF_TX_WALKFORWARD,2015,3,positive_ehf_assessment_period
2964.0,48131,2015-09-06,2015-09-06,1,48_131_2015_004_EHF_TX_WALKFORWARD,2015,4,positive_ehf_assessment_period
2965.0,48131,2015-09-08,2015-09-08,1,48_131_2015_005_EHF_TX_WALKFORWARD,2015,5,positive_ehf_assessment_period
2966.0,48131,2016-07-04,2016-07-14,11,48_131_2016_001_EHF_TX_WALKFORWARD,2016,1,positive_ehf_assessment_period
2967.0,48131,2016-08-08,2016-08-13,6,48_131_2016_002_EHF_TX_WALKFORWARD,2016,2,positive_ehf_assessment_period
2968.0,48131,2017-06-23,2017-06-24,2,48_131_2017_001_EHF_TX_WALKFORWARD,2017,1,positive_ehf_assessment_period
2969.0,48131,2017-07-02,2017-07-03,2,48_131_2017_002_EHF_TX_WALKFORWARD,2017,2,positive_ehf_assessment_period
2970.0,48131,2017-07-23,2017-07-26,4,48_131_2017_003_EHF_TX_WALKFORWARD,2017,3,positive_ehf_assessment_period
2971.0,48131,2017-07-30,2017-08-01,3,48_131_2017_004_EHF_TX_WALKFORWARD,2017,4,positive_ehf_assessment_period
2972.0,48131,2017-08-07,2017-08-08,2,48_131_2017_005_EHF_TX_WALKFORWARD,2017,5,positive_ehf_assessment_period
2973.0,48131,2017-08-13,2017-08-19,7,48_131_2017_006_EHF_TX_WALKFORWARD,2017,6,positive_ehf_assessment_period
2974.0,48131,2017-09-20,2017-09-21,2,48_131_2017_007_EHF_TX_WALKFORWARD,2017,7,positive_ehf_assessment_period
2975.0,48131,2018-06-04,2018-06-04,1,48_131_2018_001_EHF_TX_WALKFORWARD,2018,1,positive_ehf_assessment_period
2976.0,48131,2018-06-08,2018-06-08,1,48_131_2018_002_EHF_TX_WALKFORWARD,2018,2,positive_ehf_assessment_period
2977.0,48131,2018-07-25,2018-07-25,1,48_131_2018_003_EHF_TX_WALKFORWARD,2018,3,positive_ehf_assessment_period
2978.0,48131,2019-06-08,2019-06-10,3,48_131_2019_001_EHF_TX_WALKFORWARD,2019,1,positive_ehf_assessment_period
2979.0,48131,2019-06-21,2019-06-25,5,48_131_2019_002_EHF_TX_WALKFORWARD,2019,2,positive_ehf_assessment_period
2980.0,48131,2019-07-08,2019-07-13,6,48_131_2019_003_EHF_TX_WALKFORWARD,2019,3,positive_ehf_assessment_period
2981.0,48131,2019-07-15,2019-07-22,8,48_131_2019_004_EHF_TX_WALKFORWARD,2019,4,positive_ehf_assessment_period
2982.0,48131,2019-07-31,2019-08-02,3,48_131_2019_005_EHF_TX_WALKFORWARD,2019,5,positive_ehf_assessment_period
2983.0,48131,2019-08-06,2019-08-22,17,48_131_2019_006_EHF_TX_WALKFORWARD,2019,6,positive_ehf_assessment_period
2984.0,48131,2019-08-27,2019-08-30,4,48_131_2019_007_EHF_TX_WALKFORWARD,2019,7,positive_ehf_assessment_period
2985.0,48131,2020-07-08,2020-07-09,2,48_131_2020_001_EHF_TX_WALKFORWARD,2020,1,positive_ehf_assessment_period
2986.0,48131,2020-07-11,2020-07-17,7,48_131_2020_002_EHF_TX_WALKFORWARD,2020,2,positive_ehf_assessment_period
2987.0,48131,2020-08-29,2020-09-04,7,48_131_2020_003_EHF_TX_WALKFORWARD,2020,3,positive_ehf_assessment_period
2988.0,48131,2022-06-08,2022-06-16,9,48_131_2022_001_EHF_TX_WALKFORWARD,2022,1,positive_ehf_assessment_period
2989.0,48131,2022-07-03,2022-07-15,13,48_131_2022_002_EHF_TX_WALKFORWARD,2022,2,positive_ehf_assessment_period
2990.0,48131,2022-07-20,2022-07-27,8,48_131_2022_003_EHF_TX_WALKFORWARD,2022,3,positive_ehf_assessment_period
2991.0,48131,2022-07-29,2022-08-01,4,48_131_2022_004_EHF_TX_WALKFORWARD,2022,4,positive_ehf_assessment_period
2992.0,48131,2022-08-03,2022-08-08,6,48_131_2022_005_EHF_TX_WALKFORWARD,2022,5,positive_ehf_assessment_period
2993.0,48131,2022-08-12,2022-08-13,2,48_131_2022_006_EHF_TX_WALKFORWARD,2022,6,positive_ehf_assessment_period
2994.0,48131,2022-08-20,2022-08-21,2,48_131_2022_007_EHF_TX_WALKFORWARD,2022,7,positive_ehf_assessment_period
2995.0,48131,2023-06-12,2023-07-06,25,48_131_2023_001_EHF_TX_WALKFORWARD,2023,1,positive_ehf_assessment_period
2996.0,48131,2023-07-11,2023-07-29,19,48_131_2023_002_EHF_TX_WALKFORWARD,2023,2,positive_ehf_assessment_period
2997.0,48131,2023-08-01,2023-08-22,22,48_131_2023_003_EHF_TX_WALKFORWARD,2023,3,positive_ehf_assessment_period
2998.0,48131,2023-08-29,2023-09-02,5,48_131_2023_004_EHF_TX_WALKFORWARD,2023,4,positive_ehf_assessment_period
2999.0,48131,2023-09-06,2023-09-12,7,48_131_2023_005_EHF_TX_WALKFORWARD,2023,5,positive_ehf_assessment_period
3000.0,48131,2023-09-15,2023-09-15,1,48_131_2023_006_EHF_TX_WALKFORWARD,2023,6,positive_ehf_assessment_period
3001.0,48131,2023-09-24,2023-09-26,3,48_131_2023_007_EHF_TX_WALKFORWARD,2023,7,positive_ehf_assessment_period
3002.0,48131,2024-05-23,2024-05-28,6,48_131_2024_001_EHF_TX_WALKFORWARD,2024,1,positive_ehf_assessment_period
3003.0,48131,2024-06-04,2024-06-08,5,48_131_2024_002_EHF_TX_WALKFORWARD,2024,2,positive_ehf_assessment_period
3004.0,48131,2024-06-14,2024-06-18,5,48_131_2024_003_EHF_TX_WALKFORWARD,2024,3,positive_ehf_assessment_period
3005.0,48131,2024-08-09,2024-08-25,17,48_131_2024_004_EHF_TX_WALKFORWARD,2024,4,positive_ehf_assessment_period
3006.0,48131,2025-05-16,2025-05-22,7,48_131_2025_001_EHF_TX_WALKFORWARD,2025,1,positive_ehf_assessment_period
3007.0,48131,2025-06-07,2025-06-10,4,48_131_2025_002_EHF_TX_WALKFORWARD,2025,2,positive_ehf_assessment_period
3008.0,48131,2025-07-21,2025-07-25,5,48_131_2025_003_EHF_TX_WALKFORWARD,2025,3,positive_ehf_assessment_period
3009.0,48131,2025-08-02,2025-08-22,21,48_131_2025_004_EHF_TX_WALKFORWARD,2025,4,positive_ehf_assessment_period
3010.0,48131,2025-08-29,2025-09-07,10,48_131_2025_005_EHF_TX_WALKFORWARD,2025,5,positive_ehf_assessment_period
3011.0,48133,2015-07-20,2015-08-01,13,48_133_2015_001_EHF_TX_WALKFORWARD,2015,1,positive_ehf_assessment_period
3012.0,48133,2015-08-05,2015-08-15,11,48_133_2015_002_EHF_TX_WALKFORWARD,2015,2,positive_ehf_assessment_period
3013.0,48133,2015-09-07,2015-09-09,3,48_133_2015_003_EHF_TX_WALKFORWARD,2015,3,positive_ehf_assessment_period
3014.0,48133,2016-07-04,2016-07-10,7,48_133_2016_001_EHF_TX_WALKFORWARD,2016,1,positive_ehf_assessment_period
3015.0,48133,2016-07-12,2016-07-17,6,48_133_2016_002_EHF_TX_WALKFORWARD,2016,2,positive_ehf_assessment_period
3016.0,48133,2016-07-19,2016-07-27,9,48_133_2016_003_EHF_TX_WALKFORWARD,2016,3,positive_ehf_assessment_period
3017.0,48133,2016-08-01,2016-08-13,13,48_133_2016_004_EHF_TX_WALKFORWARD,2016,4,positive_ehf_assessment_period
3018.0,48133,2017-07-21,2017-07-25,5,48_133_2017_001_EHF_TX_WALKFORWARD,2017,1,positive_ehf_assessment_period
3019.0,48133,2017-07-27,2017-07-31,5,48_133_2017_002_EHF_TX_WALKFORWARD,2017,2,positive_ehf_assessment_period
3020.0,48133,2018-06-01,2018-06-03,3,48_133_2018_001_EHF_TX_WALKFORWARD,2018,1,positive_ehf_assessment_period
3021.0,48133,2018-06-23,2018-07-05,13,48_133_2018_002_EHF_TX_WALKFORWARD,2018,2,positive_ehf_assessment_period
3022.0,48133,2018-07-15,2018-07-30,16,48_133_2018_003_EHF_TX_WALKFORWARD,2018,3,positive_ehf_assessment_period
3023.0,48133,2018-08-08,2018-08-09,2,48_133_2018_004_EHF_TX_WALKFORWARD,2018,4,positive_ehf_assessment_period
3024.0,48133,2018-08-18,2018-08-20,3,48_133_2018_005_EHF_TX_WALKFORWARD,2018,5,positive_ehf_assessment_period
3025.0,48133,2018-08-25,2018-09-01,8,48_133_2018_006_EHF_TX_WALKFORWARD,2018,6,positive_ehf_assessment_period
3026.0,48133,2019-07-18,2019-07-22,5,48_133_2019_001_EHF_TX_WALKFORWARD,2019,1,positive_ehf_assessment_period
3027.0,48133,2019-08-01,2019-08-04,4,48_133_2019_002_EHF_TX_WALKFORWARD,2019,2,positive_ehf_assessment_period
3028.0,48133,2019-08-07,2019-08-23,17,48_133_2019_003_EHF_TX_WALKFORWARD,2019,3,positive_ehf_assessment_period
3029.0,48133,2019-08-27,2019-08-27,1,48_133_2019_004_EHF_TX_WALKFORWARD,2019,4,positive_ehf_assessment_period
3030.0,48133,2020-07-01,2020-07-03,3,48_133_2020_001_EHF_TX_WALKFORWARD,2020,1,positive_ehf_assessment_period
3031.0,48133,2020-07-10,2020-07-20,11,48_133_2020_002_EHF_TX_WALKFORWARD,2020,2,positive_ehf_assessment_period
3032.0,48133,2020-08-07,2020-08-17,11,48_133_2020_003_EHF_TX_WALKFORWARD,2020,3,positive_ehf_assessment_period
3033.0,48133,2020-08-29,2020-09-01,4,48_133_2020_004_EHF_TX_WALKFORWARD,2020,4,positive_ehf_assessment_period
3034.0,48133,2021-07-27,2021-07-28,2,48_133_2021_001_EHF_TX_WALKFORWARD,2021,1,positive_ehf_assessment_period
3035.0,48133,2021-08-09,2021-08-13,5,48_133_2021_002_EHF_TX_WALKFORWARD,2021,2,positive_ehf_assessment_period
3036.0,48133,2022-05-10,2022-05-10,1,48_133_2022_001_EHF_TX_WALKFORWARD,2022,1,positive_ehf_assessment_period
3037.0,48133,2022-05-20,2022-05-20,1,48_133_2022_002_EHF_TX_WALKFORWARD,2022,2,positive_ehf_assessment_period
3038.0,48133,2022-06-12,2022-06-27,16,48_133_2022_003_EHF_TX_WALKFORWARD,2022,3,positive_ehf_assessment_period
3039.0,48133,2022-07-03,2022-08-12,41,48_133_2022_004_EHF_TX_WALKFORWARD,2022,4,positive_ehf_assessment_period
3040.0,48133,2022-08-14,2022-08-17,4,48_133_2022_005_EHF_TX_WALKFORWARD,2022,5,positive_ehf_assessment_period
3041.0,48133,2023-06-20,2023-07-01,12,48_133_2023_001_EHF_TX_WALKFORWARD,2023,1,positive_ehf_assessment_period
3042.0,48133,2023-07-10,2023-08-28,50,48_133_2023_002_EHF_TX_WALKFORWARD,2023,2,positive_ehf_assessment_period
3043.0,48133,2023-09-03,2023-09-10,8,48_133_2023_003_EHF_TX_WALKFORWARD,2023,3,positive_ehf_assessment_period
3044.0,48133,2023-09-24,2023-09-24,1,48_133_2023_004_EHF_TX_WALKFORWARD,2023,4,positive_ehf_assessment_period
3045.0,48133,2024-06-26,2024-07-05,10,48_133_2024_001_EHF_TX_WALKFORWARD,2024,1,positive_ehf_assessment_period
3046.0,48133,2024-07-16,2024-07-18,3,48_133_2024_002_EHF_TX_WALKFORWARD,2024,2,positive_ehf_assessment_period
3047.0,48133,2024-07-31,2024-08-26,27,48_133_2024_003_EHF_TX_WALKFORWARD,2024,3,positive_ehf_assessment_period
3048.0,48133,2025-08-09,2025-08-11,3,48_133_2025_001_EHF_TX_WALKFORWARD,2025,1,positive_ehf_assessment_period
3049.0,48133,2025-08-17,2025-08-19,3,48_133_2025_002_EHF_TX_WALKFORWARD,2025,2,positive_ehf_assessment_period
3050.0,48135,2015-07-20,2015-07-21,2,48_135_2015_001_EHF_TX_WALKFORWARD,2015,1,positive_ehf_assessment_period
3051.0,48135,2015-07-26,2015-07-30,5,48_135_2015_002_EHF_TX_WALKFORWARD,2015,2,positive_ehf_assessment_period
3052.0,48135,2015-08-06,2015-08-10,5,48_135_2015_003_EHF_TX_WALKFORWARD,2015,3,positive_ehf_assessment_period
3053.0,48135,2016-07-04,2016-07-09,6,48_135_2016_001_EHF_TX_WALKFORWARD,2016,1,positive_ehf_assessment_period
3054.0,48135,2016-07-11,2016-07-16,6,48_135_2016_002_EHF_TX_WALKFORWARD,2016,2,positive_ehf_assessment_period
3055.0,48135,2016-07-18,2016-07-19,2,48_135_2016_003_EHF_TX_WALKFORWARD,2016,3,positive_ehf_assessment_period
3056.0,48135,2016-07-24,2016-07-26,3,48_135_2016_004_EHF_TX_WALKFORWARD,2016,4,positive_ehf_assessment_period
3057.0,48135,2016-08-02,2016-08-09,8,48_135_2016_005_EHF_TX_WALKFORWARD,2016,5,positive_ehf_assessment_period
3058.0,48135,2017-06-12,2017-06-13,2,48_135_2017_001_EHF_TX_WALKFORWARD,2017,1,positive_ehf_assessment_period
3059.0,48135,2017-06-15,2017-06-19,5,48_135_2017_002_EHF_TX_WALKFORWARD,2017,2,positive_ehf_assessment_period
3060.0,48135,2017-06-22,2017-06-23,2,48_135_2017_003_EHF_TX_WALKFORWARD,2017,3,positive_ehf_assessment_period
3061.0,48135,2017-06-30,2017-07-01,2,48_135_2017_004_EHF_TX_WALKFORWARD,2017,4,positive_ehf_assessment_period
3062.0,48135,2017-07-30,2017-07-30,1,48_135_2017_005_EHF_TX_WALKFORWARD,2017,5,positive_ehf_assessment_period
3063.0,48135,2018-05-27,2018-06-03,8,48_135_2018_001_EHF_TX_WALKFORWARD,2018,1,positive_ehf_assessment_period
3064.0,48135,2018-06-07,2018-06-08,2,48_135_2018_002_EHF_TX_WALKFORWARD,2018,2,positive_ehf_assessment_period
3065.0,48135,2018-06-12,2018-06-13,2,48_135_2018_003_EHF_TX_WALKFORWARD,2018,3,positive_ehf_assessment_period
3066.0,48135,2018-06-24,2018-06-26,3,48_135_2018_004_EHF_TX_WALKFORWARD,2018,4,positive_ehf_assessment_period
3067.0,48135,2018-06-28,2018-06-28,1,48_135_2018_005_EHF_TX_WALKFORWARD,2018,5,positive_ehf_assessment_period
3068.0,48135,2018-07-19,2018-07-25,7,48_135_2018_006_EHF_TX_WALKFORWARD,2018,6,positive_ehf_assessment_period
3069.0,48135,2018-07-29,2018-07-30,2,48_135_2018_007_EHF_TX_WALKFORWARD,2018,7,positive_ehf_assessment_period
3070.0,48135,2019-06-22,2019-06-24,3,48_135_2019_001_EHF_TX_WALKFORWARD,2019,1,positive_ehf_assessment_period
3071.0,48135,2019-07-10,2019-07-11,2,48_135_2019_002_EHF_TX_WALKFORWARD,2019,2,positive_ehf_assessment_period
3072.0,48135,2019-07-18,2019-07-21,4,48_135_2019_003_EHF_TX_WALKFORWARD,2019,3,positive_ehf_assessment_period
3073.0,48135,2019-08-02,2019-08-21,20,48_135_2019_004_EHF_TX_WALKFORWARD,2019,4,positive_ehf_assessment_period
3074.0,48135,2019-08-26,2019-08-28,3,48_135_2019_005_EHF_TX_WALKFORWARD,2019,5,positive_ehf_assessment_period
3075.0,48135,2020-06-30,2020-07-03,4,48_135_2020_001_EHF_TX_WALKFORWARD,2020,1,positive_ehf_assessment_period
3076.0,48135,2020-07-09,2020-07-19,11,48_135_2020_002_EHF_TX_WALKFORWARD,2020,2,positive_ehf_assessment_period
3077.0,48135,2020-07-29,2020-07-30,2,48_135_2020_003_EHF_TX_WALKFORWARD,2020,3,positive_ehf_assessment_period
3078.0,48135,2020-08-06,2020-08-17,12,48_135_2020_004_EHF_TX_WALKFORWARD,2020,4,positive_ehf_assessment_period
3079.0,48135,2020-08-29,2020-09-01,4,48_135_2020_005_EHF_TX_WALKFORWARD,2020,5,positive_ehf_assessment_period
3080.0,48135,2021-06-10,2021-06-13,4,48_135_2021_001_EHF_TX_WALKFORWARD,2021,1,positive_ehf_assessment_period
3081.0,48135,2021-06-25,2021-06-26,2,48_135_2021_002_EHF_TX_WALKFORWARD,2021,2,positive_ehf_assessment_period
3082.0,48135,2021-08-10,2021-08-10,1,48_135_2021_003_EHF_TX_WALKFORWARD,2021,3,positive_ehf_assessment_period
3083.0,48135,2022-05-17,2022-05-19,3,48_135_2022_001_EHF_TX_WALKFORWARD,2022,1,positive_ehf_assessment_period
3084.0,48135,2022-05-29,2022-05-31,3,48_135_2022_002_EHF_TX_WALKFORWARD,2022,2,positive_ehf_assessment_period
3085.0,48135,2022-06-07,2022-06-09,3,48_135_2022_003_EHF_TX_WALKFORWARD,2022,3,positive_ehf_assessment_period
3086.0,48135,2022-06-11,2022-06-17,7,48_135_2022_004_EHF_TX_WALKFORWARD,2022,4,positive_ehf_assessment_period
3087.0,48135,2022-06-24,2022-06-25,2,48_135_2022_005_EHF_TX_WALKFORWARD,2022,5,positive_ehf_assessment_period
3088.0,48135,2022-07-02,2022-07-14,13,48_135_2022_006_EHF_TX_WALKFORWARD,2022,6,positive_ehf_assessment_period
3089.0,48135,2022-07-18,2022-08-07,21,48_135_2022_007_EHF_TX_WALKFORWARD,2022,7,positive_ehf_assessment_period
3090.0,48135,2023-06-17,2023-06-30,14,48_135_2023_001_EHF_TX_WALKFORWARD,2023,1,positive_ehf_assessment_period
3091.0,48135,2023-07-09,2023-08-22,45,48_135_2023_002_EHF_TX_WALKFORWARD,2023,2,positive_ehf_assessment_period
3092.0,48135,2023-09-05,2023-09-10,6,48_135_2023_003_EHF_TX_WALKFORWARD,2023,3,positive_ehf_assessment_period
3093.0,48135,2024-06-04,2024-06-09,6,48_135_2024_001_EHF_TX_WALKFORWARD,2024,1,positive_ehf_assessment_period
3094.0,48135,2024-06-17,2024-06-18,2,48_135_2024_002_EHF_TX_WALKFORWARD,2024,2,positive_ehf_assessment_period
3095.0,48135,2024-06-26,2024-07-04,9,48_135_2024_003_EHF_TX_WALKFORWARD,2024,3,positive_ehf_assessment_period
3096.0,48135,2024-07-16,2024-07-17,2,48_135_2024_004_EHF_TX_WALKFORWARD,2024,4,positive_ehf_assessment_period
3097.0,48135,2024-07-31,2024-08-03,4,48_135_2024_005_EHF_TX_WALKFORWARD,2024,5,positive_ehf_assessment_period
3098.0,48135,2024-08-08,2024-08-26,19,48_135_2024_006_EHF_TX_WALKFORWARD,2024,6,positive_ehf_assessment_period
3099.0,48135,2025-06-18,2025-06-19,2,48_135_2025_001_EHF_TX_WALKFORWARD,2025,1,positive_ehf_assessment_period
3100.0,48135,2025-08-05,2025-08-11,7,48_135_2025_002_EHF_TX_WALKFORWARD,2025,2,positive_ehf_assessment_period
3101.0,48135,2025-08-17,2025-08-18,2,48_135_2025_003_EHF_TX_WALKFORWARD,2025,3,positive_ehf_assessment_period
3102.0,48137,2015-07-27,2015-07-28,2,48_137_2015_001_EHF_TX_WALKFORWARD,2015,1,positive_ehf_assessment_period
3103.0,48137,2015-08-06,2015-08-14,9,48_137_2015_002_EHF_TX_WALKFORWARD,2015,2,positive_ehf_assessment_period
3104.0,48137,2016-07-05,2016-07-07,3,48_137_2016_001_EHF_TX_WALKFORWARD,2016,1,positive_ehf_assessment_period
3105.0,48137,2016-07-13,2016-07-15,3,48_137_2016_002_EHF_TX_WALKFORWARD,2016,2,positive_ehf_assessment_period
3106.0,48137,2016-07-23,2016-07-25,3,48_137_2016_003_EHF_TX_WALKFORWARD,2016,3,positive_ehf_assessment_period
3107.0,48137,2016-08-07,2016-08-12,6,48_137_2016_004_EHF_TX_WALKFORWARD,2016,4,positive_ehf_assessment_period
3108.0,48137,2017-06-17,2017-06-19,3,48_137_2017_001_EHF_TX_WALKFORWARD,2017,1,positive_ehf_assessment_period
3109.0,48137,2017-06-23,2017-06-23,1,48_137_2017_002_EHF_TX_WALKFORWARD,2017,2,positive_ehf_assessment_period
3110.0,48137,2017-07-22,2017-08-01,11,48_137_2017_003_EHF_TX_WALKFORWARD,2017,3,positive_ehf_assessment_period
3111.0,48137,2018-06-07,2018-06-07,1,48_137_2018_001_EHF_TX_WALKFORWARD,2018,1,positive_ehf_assessment_period
3112.0,48137,2018-06-24,2018-06-24,1,48_137_2018_002_EHF_TX_WALKFORWARD,2018,2,positive_ehf_assessment_period
3113.0,48137,2018-07-03,2018-07-04,2,48_137_2018_003_EHF_TX_WALKFORWARD,2018,3,positive_ehf_assessment_period
3114.0,48137,2018-07-19,2018-07-26,8,48_137_2018_004_EHF_TX_WALKFORWARD,2018,4,positive_ehf_assessment_period
3115.0,48137,2018-07-30,2018-07-30,1,48_137_2018_005_EHF_TX_WALKFORWARD,2018,5,positive_ehf_assessment_period
3116.0,48137,2019-08-07,2019-08-07,1,48_137_2019_001_EHF_TX_WALKFORWARD,2019,1,positive_ehf_assessment_period
3117.0,48137,2019-08-11,2019-08-14,4,48_137_2019_002_EHF_TX_WALKFORWARD,2019,2,positive_ehf_assessment_period
