county_fips,relative_construct,hybrid_construct,label,percentile,duration_days,absolute_gate_f,cumulative_classified_days_no_gate,cumulative_classified_days_with_gate,cumulative_events_no_gate,classified_days_lost,pct_retained,county_name,pct_analysis_days_imputed,fully_imputed_county,analysis_days,native_analysis_days
48155,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,447,282,59,165,63.09,Foard,100.0,True,4018,0
48157,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,571,303,69,268,53.06,Fort Bend,0.2,False,4018,4010
48159,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,345,202,48,143,58.55,Franklin,4.4,False,4018,3843
48161,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,396,229,49,167,57.83,Freestone,100.0,True,4018,0
48163,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,333,195,42,138,58.56,Frio,48.8,False,4018,2056
48165,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,309,225,42,84,72.82,Gaines,0.2,False,4018,4011
48167,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,908,365,101,543,40.2,Galveston,0.0,False,4018,4018
48169,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,402,320,49,82,79.6,Garza,0.0,False,4018,4018
48171,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,416,240,49,176,57.69,Gillespie,0.0,False,4018,4018
48173,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,468,318,61,150,67.95,Glasscock,100.0,True,4018,0
48175,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,138,57,21,81,41.3,Goliad,0.7,False,4018,3988
48177,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,689,476,68,213,69.09,Gonzales,0.0,False,4018,4018
48179,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,280,144,43,136,51.43,Gray,0.0,False,4018,4017
48181,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,364,169,52,195,46.43,Grayson,0.0,False,4018,4018
48183,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,468,243,57,225,51.92,Gregg,0.1,False,4018,4014
48185,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,629,365,73,264,58.03,Grimes,100.0,True,4018,0
48187,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,797,533,75,264,66.88,Guadalupe,0.0,False,4018,4018
48189,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,314,223,46,91,71.02,Hale,0.0,False,4018,4018
48191,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,262,200,41,62,76.34,Hall,0.0,False,4018,4018
48193,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,486,330,55,156,67.9,Hamilton,61.0,False,4018,1569
48195,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,243,141,38,102,58.02,Hansford,0.2,False,4018,4011
48197,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,310,164,43,146,52.9,Hardeman,100.0,True,4018,0
48199,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,594,271,69,323,45.62,Hardin,1.3,False,4018,3965
48201,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,726,417,79,309,57.44,Harris,0.0,False,4018,4018
48203,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,484,216,61,268,44.63,Harrison,0.0,False,4018,4018
48205,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,471,233,72,238,49.47,Hartley,0.0,False,4018,4017
48207,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,297,223,43,74,75.08,Haskell,11.8,False,4018,3543
48209,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,441,316,51,125,71.66,Hays,0.7,False,4018,3988
48211,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,272,140,38,132,51.47,Hemphill,100.0,True,4018,0
48213,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,408,226,51,182,55.39,Henderson,0.0,False,4018,4018
48215,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,769,603,81,166,78.41,Hidalgo,0.0,False,4018,4018
48217,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,533,351,56,182,65.85,Hill,0.0,False,4018,4018
48219,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,147,83,23,64,56.46,Hockley,0.0,False,4018,4018
48221,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,490,327,58,163,66.73,Hood,0.5,False,4018,3998
48223,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,304,165,43,139,54.28,Hopkins,0.0,False,4018,4017
48225,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,450,229,57,221,50.89,Houston,0.1,False,4018,4013
48227,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,330,243,47,87,73.64,Howard,0.7,False,4018,3991
48229,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,791,428,103,363,54.11,Hudspeth,0.1,False,4018,4013
48231,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,434,236,57,198,54.38,Hunt,0.0,False,4018,4018
48233,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,461,281,70,180,60.95,Hutchinson,0.0,False,4018,4018
48235,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,447,264,59,183,59.06,Irion,22.7,False,4018,3104
48237,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,251,173,33,78,68.92,Jack,6.3,False,4018,3763
48239,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,737,417,79,320,56.58,Jackson,100.0,True,4018,0
48241,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,405,162,52,243,40.0,Jasper,5.7,False,4018,3790
48243,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,648,318,88,330,49.07,Jeff Davis,0.0,False,4018,4018
48245,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,592,256,65,336,43.24,Jefferson,0.0,False,4018,4018
48247,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,309,221,39,88,71.52,Jim Hogg,100.0,True,4018,0
48249,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,549,340,64,209,61.93,Jim Wells,0.0,False,4018,4018
48251,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,299,165,37,134,55.18,Johnson,0.1,False,4018,4015
48253,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,312,208,39,104,66.67,Jones,0.0,False,4018,4018
48255,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,459,296,51,163,64.49,Karnes,100.0,True,4018,0
48257,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,327,180,43,147,55.05,Kaufman,0.6,False,4018,3993
48259,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,775,478,76,297,61.68,Kendall,0.8,False,4018,3984
48261,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,719,410,83,309,57.02,Kenedy,33.0,False,4018,2693
48263,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,443,304,58,139,68.62,Kent,0.0,False,4018,4018
48265,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,527,298,62,229,56.55,Kerr,0.0,False,4018,4018
48267,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,569,388,67,181,68.19,Kimble,0.0,False,4018,4018
48269,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,256,191,38,65,74.61,King,0.0,False,4018,4018
48271,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,286,210,34,76,73.43,Kinney,43.5,False,4018,2271
48273,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,583,386,61,197,66.21,Kleberg,0.0,False,4018,4018
48275,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,315,212,42,103,67.3,Knox,11.2,False,4018,3566
48277,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,311,136,43,175,43.73,Lamar,0.1,False,4018,4015
48279,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,275,183,42,92,66.55,Lamb,0.0,False,4018,4018
48281,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,460,294,54,166,63.91,Lampasas,80.3,False,4018,790
48283,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,685,529,73,156,77.23,La Salle,0.7,False,4018,3991
48285,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,720,508,77,212,70.56,Lavaca,0.8,False,4018,3986
48287,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,535,368,62,167,68.79,Lee,2.2,False,4018,3928
48289,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,341,161,46,180,47.21,Leon,1.8,False,4018,3945
48291,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,655,324,72,331,49.47,Liberty,0.0,False,4018,4016
48293,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,318,181,41,137,56.92,Limestone,69.3,False,4018,1235
48295,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,282,153,44,129,54.26,Lipscomb,0.4,False,4018,4002
48297,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,512,320,58,192,62.5,Live Oak,0.0,False,4018,4018
48299,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,480,323,60,157,67.29,Llano,0.0,False,4018,4018
48301,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,473,308,63,165,65.12,Loving,100.0,True,4018,0
48303,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,253,180,38,73,71.15,Lubbock,0.0,False,4018,4018
48305,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,281,193,42,88,68.68,Lynn,0.0,False,4018,4018
48307,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,256,146,36,110,57.03,McCulloch,3.4,False,4018,3883
48309,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,621,405,70,216,65.22,McLennan,0.0,False,4018,4018
48311,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,382,273,47,109,71.47,McMullen,0.1,False,4018,4012
48313,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,237,112,32,125,47.26,Madison,7.1,False,4018,3732
48315,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,331,157,45,174,47.43,Marion,7.3,False,4018,3724
48317,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,506,324,66,182,64.03,Martin,100.0,True,4018,0
48319,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,660,433,72,227,65.61,Mason,0.0,False,4018,4017
48321,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,799,336,86,463,42.05,Matagorda,0.0,False,4018,4018
48323,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,164,95,22,69,57.93,Maverick,72.4,False,4018,1108
48325,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,692,472,76,220,68.21,Medina,0.5,False,4018,3997
48327,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,352,223,47,129,63.35,Menard,1.2,False,4018,3969
48329,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,388,269,48,119,69.33,Midland,0.0,False,4018,4018
48331,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,535,385,58,150,71.96,Milam,26.7,False,4018,2947
48333,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,363,233,42,130,64.19,Mills,4.0,False,4018,3856
48335,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,357,237,48,120,66.39,Mitchell,100.0,True,4018,0
48337,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,370,199,46,171,53.78,Montague,0.0,False,4018,4017
48339,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,643,384,72,259,59.72,Montgomery,0.0,False,4018,4018
48341,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,373,194,54,179,52.01,Moore,39.0,False,4018,2449
48343,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,261,116,39,145,44.44,Morris,0.4,False,4018,4003
48345,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,256,204,36,52,79.69,Motley,0.0,False,4018,4018
48347,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,289,141,36,148,48.79,Nacogdoches,1.1,False,4018,3973
48349,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,450,271,54,179,60.22,Navarro,0.0,False,4018,4018
48351,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,585,295,70,290,50.43,Newton,0.9,False,4018,3980
48353,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,329,247,43,82,75.08,Nolan,4.5,False,4018,3838
48355,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,452,171,54,281,37.83,Nueces,0.0,False,4018,4018
48357,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,329,156,51,173,47.42,Ochiltree,35.8,False,4018,2578
48359,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,272,136,44,136,50.0,Oldham,0.0,False,4018,4018
48361,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,320,162,43,158,50.62,Orange,2.5,False,4018,3916
48363,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,414,290,52,124,70.05,Palo Pinto,1.6,False,4018,3953
48365,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,260,115,34,145,44.23,Panola,1.8,False,4018,3946
48367,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,425,268,46,157,63.06,Parker,0.2,False,4018,4009
48369,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,370,251,52,119,67.84,Parmer,0.0,False,4018,4018
48371,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,420,276,56,144,65.71,Pecos,0.0,False,4018,4018
48373,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,394,188,48,206,47.72,Polk,86.0,False,4018,564
48375,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,342,191,48,151,55.85,Potter,0.0,False,4018,4018
48377,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,383,242,49,141,63.19,Presidio,2.2,False,4018,3930
48379,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,268,145,38,123,54.1,Rains,0.5,False,4018,3996
48381,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,219,128,31,91,58.45,Randall,8.1,False,4018,3693
48383,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,561,348,73,213,62.03,Reagan,2.3,False,4018,3927
48385,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,296,181,37,115,61.15,Real,2.5,False,4018,3917
48387,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,297,146,41,151,49.16,Red River,0.6,False,4018,3992
48389,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,390,302,54,88,77.44,Reeves,4.4,False,4018,3843
48391,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,65,11,10,54,16.92,Refugio,3.6,False,4018,3872
48393,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,464,220,65,244,47.41,Roberts,100.0,True,4018,0
48395,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,549,357,62,192,65.03,Robertson,5.3,False,4018,3806
48397,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,367,197,50,170,53.68,Rockwall,25.0,False,4018,3012
48399,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,344,224,48,120,65.12,Runnels,0.1,False,4018,4013
48401,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,441,210,57,231,47.62,Rusk,0.0,False,4018,4018
48403,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,485,228,64,257,47.01,Sabine,1.2,False,4018,3971
48405,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,449,213,55,236,47.44,San Augustine,9.2,False,4018,3647
48407,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,523,305,60,218,58.32,San Jacinto,100.0,True,4018,0
48409,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,459,220,57,239,47.93,San Patricio,6.4,False,4018,3761
48411,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,344,226,41,118,65.7,San Saba,0.1,False,4018,4015
48413,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,318,170,44,148,53.46,Schleicher,1.1,False,4018,3975
48415,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,380,284,50,96,74.74,Scurry,0.3,False,4018,4007
48417,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,350,255,43,95,72.86,Shackelford,0.1,False,4018,4014
48419,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,373,194,47,179,52.01,Shelby,54.8,False,4018,1818
48421,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,445,245,65,200,55.06,Sherman,58.9,False,4018,1650
48423,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,377,212,45,165,56.23,Smith,0.0,False,4018,4018
48425,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,177,112,22,65,63.28,Somervell,18.3,False,4018,3284
48427,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,666,494,79,172,74.17,Starr,2.1,False,4018,3935
48429,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,336,252,40,84,75.0,Stephens,1.7,False,4018,3948
48431,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,376,270,47,106,71.81,Sterling,72.4,False,4018,1108
48433,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,302,206,45,96,68.21,Stonewall,0.0,False,4018,4018
48435,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,376,232,50,144,61.7,Sutton,67.7,False,4018,1299
48437,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,326,209,48,117,64.11,Swisher,0.0,False,4018,4018
48439,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,436,282,53,154,64.68,Tarrant,0.0,False,4018,4018
48441,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,494,303,59,191,61.34,Taylor,0.0,False,4018,4018
48443,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,596,413,76,183,69.3,Terrell,2.6,False,4018,3912
48445,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,305,240,44,65,78.69,Terry,0.0,False,4018,4018
48447,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,286,178,38,108,62.24,Throckmorton,41.0,False,4018,2370
48449,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,464,323,61,141,69.61,Titus,2.4,False,4018,3920
48451,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,610,405,72,205,66.39,Tom Green,0.0,False,4018,4018
48453,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,523,371,59,152,70.94,Travis,0.0,False,4018,4018
48455,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,349,201,45,148,57.59,Trinity,100.0,True,4018,0
48457,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,616,312,72,304,50.65,Tyler,0.0,False,4018,4018
48459,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,347,158,45,189,45.53,Upshur,0.0,False,4018,4018
48461,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,360,260,48,100,72.22,Upton,13.9,False,4018,3458
48463,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,348,208,47,140,59.77,Uvalde,2.8,False,4018,3907
48465,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,792,513,91,279,64.77,Val Verde,0.0,False,4018,4018
48467,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,349,209,47,140,59.89,Van Zandt,1.7,False,4018,3948
48469,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,666,354,71,312,53.15,Victoria,0.0,False,4018,4018
48471,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,461,254,54,207,55.1,Walker,0.0,False,4018,4018
48473,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,677,387,72,290,57.16,Waller,100.0,True,4018,0
48475,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,216,163,31,53,75.46,Ward,0.4,False,4018,4003
48477,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,439,233,54,206,53.08,Washington,0.3,False,4018,4004
48479,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,507,348,63,159,68.64,Webb,0.0,False,4018,4017
48481,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,556,359,61,197,64.57,Wharton,0.0,False,4018,4017
48483,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,370,188,54,182,50.81,Wheeler,67.4,False,4018,1311
48485,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,234,158,30,76,67.52,Wichita,0.0,False,4018,4018
48487,REL_TX_P80_D5_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5,80,5,90.0,297,158,39,139,53.2,Wilbarger,100.0,True,4018,0
