county_fips,year,classified_dates,events_started
48363,2022,14,4
48363,2023,24,6
48363,2024,10,3
48363,2025,4,1
48365,2015,8,2
48365,2018,5,1
48365,2021,6,2
48365,2023,10,3
48365,2025,4,1
48367,2017,3,1
48367,2018,9,2
48367,2020,3,1
48367,2021,6,1
48367,2022,25,7
48367,2023,33,6
48367,2024,6,2
48367,2025,13,3
48369,2015,6,1
48369,2016,10,3
48369,2017,3,1
48369,2018,7,2
48369,2019,6,2
48369,2020,6,1
48369,2022,7,2
48369,2023,14,4
48369,2024,11,2
48369,2025,12,3
48371,2016,7,2
48371,2017,10,3
48371,2019,3,1
48371,2020,15,3
48371,2021,11,3
48371,2022,14,4
48371,2023,40,7
48371,2024,11,3
48371,2025,21,4
48373,2016,5,1
48373,2020,3,1
48373,2021,10,2
48373,2022,8,2
48373,2023,14,3
48373,2024,3,1
48373,2025,8,2
48375,2015,3,1
48375,2016,3,1
48375,2018,4,1
48375,2019,5,1
48375,2020,9,2
48375,2021,6,2
48375,2022,4,1
48375,2023,9,3
48375,2024,12,2
48375,2025,9,2
48377,2017,6,2
48377,2020,7,2
48377,2021,5,1
48377,2022,10,3
48377,2023,33,4
48377,2024,12,3
48377,2025,29,5
48379,2015,3,1
48379,2016,3,1
48379,2021,8,2
48379,2022,9,3
48379,2023,7,2
48381,2016,7,2
48381,2018,4,1
48381,2019,4,1
48381,2020,6,1
48381,2023,6,2
48381,2024,5,1
48381,2025,6,1
48383,2016,7,2
48383,2017,11,3
48383,2019,3,1
48383,2020,9,2
48383,2021,20,5
48383,2022,20,6
48383,2023,26,5
48383,2024,24,6
48383,2025,20,4
48385,2022,3,1
48385,2023,7,2
48385,2024,19,5
48385,2025,12,3
48387,2016,6,2
48387,2017,9,3
48387,2018,4,1
48387,2019,3,1
48387,2020,4,1
48387,2021,3,1
48387,2022,13,4
48387,2023,3,1
48387,2025,9,2
48389,2015,4,1
48389,2016,3,1
48389,2017,8,2
48389,2020,9,2
48389,2021,9,2
48389,2023,31,7
48389,2024,8,2
48389,2025,14,3
48393,2015,3,1
48393,2016,3,1
48393,2017,6,2
48393,2018,4,1
48393,2019,3,1
48393,2020,5,1
48393,2021,3,1
48393,2022,7,2
48393,2023,5,1
48393,2024,13,2
48393,2025,9,2
48395,2015,6,1
48395,2017,7,2
48395,2018,3,1
48395,2019,8,2
48395,2020,7,2
48395,2021,6,2
48395,2022,16,4
48395,2023,28,7
48395,2024,13,3
48395,2025,21,5
48397,2015,8,2
48397,2016,4,1
48397,2017,3,1
48397,2018,4,1
48397,2019,3,1
48397,2021,8,2
48397,2022,3,1
48397,2023,13,3
48397,2024,3,1
48397,2025,11,2
48399,2018,5,1
48399,2020,3,1
48399,2021,5,1
48399,2022,10,3
48399,2023,30,6
48399,2024,11,3
48399,2025,15,4
48401,2015,9,2
48401,2016,4,1
48401,2017,3,1
48401,2020,3,1
48401,2021,7,1
48401,2022,1,0
48401,2023,10,3
48401,2024,5,1
48401,2025,18,3
48403,2015,7,2
48403,2016,6,2
48403,2017,9,2
48403,2020,3,1
48403,2021,11,2
48403,2022,19,5
48403,2023,29,5
48403,2025,10,2
48405,2015,15,3
48405,2016,3,1
48405,2017,11,3
48405,2018,21,4
48405,2020,3,1
48405,2021,8,2
48405,2022,18,4
48405,2023,24,3
48405,2025,12,2
48407,2015,7,2
48407,2016,6,2
48407,2020,3,1
48407,2021,10,2
48407,2022,15,3
48407,2023,15,3
48407,2024,7,2
48407,2025,15,3
48409,2022,6,2
48409,2023,26,4
48409,2025,3,1
48411,2015,3,1
48411,2018,6,1
48411,2020,3,1
48411,2021,4,1
48411,2022,20,4
48411,2023,34,7
48411,2024,7,2
48411,2025,10,3
48413,2016,3,1
48413,2021,5,1
48413,2023,22,4
48413,2024,3,1
48413,2025,15,3
48415,2019,8,2
48415,2020,16,4
48415,2021,11,3
48415,2022,15,4
48415,2023,11,3
48415,2024,12,2
48415,2025,7,2
48417,2018,7,2
48417,2020,7,2
48417,2021,4,1
48417,2022,10,3
48417,2023,37,8
48417,2024,11,2
48417,2025,12,3
48419,2015,5,1
48419,2016,7,2
48419,2018,3,1
48419,2019,3,1
48419,2021,10,2
48419,2022,1,0
48419,2023,7,2
48419,2025,6,2
48421,2015,4,1
48421,2016,6,2
48421,2017,6,2
48421,2018,4,1
48421,2019,7,2
48421,2020,4,1
48421,2021,4,1
48421,2022,7,2
48421,2023,14,4
48421,2024,12,2
48421,2025,12,3
48423,2015,7,2
48423,2017,3,1
48423,2018,5,1
48423,2019,3,1
48423,2020,3,1
48423,2021,5,2
48423,2022,1,0
48423,2023,12,3
48423,2024,6,1
48423,2025,12,3
48425,2018,3,1
48425,2021,6,1
48425,2022,9,3
48425,2025,6,1
48427,2015,6,2
48427,2016,8,2
48427,2017,13,3
48427,2018,22,5
48427,2019,22,4
48427,2020,9,2
48427,2021,3,1
48427,2023,30,7
48427,2024,2,1
48427,2025,7,2
48429,2017,3,1
48429,2018,5,1
48429,2020,6,2
48429,2021,5,1
48429,2022,15,4
48429,2023,16,3
48429,2024,9,2
48429,2025,11,3
48431,2017,10,3
48431,2018,5,1
48431,2019,3,1
48431,2020,8,2
48431,2021,4,1
48431,2022,3,1
48431,2023,23,4
48431,2024,5,1
48431,2025,14,3
48433,2017,6,2
48433,2018,5,1
48433,2019,3,1
48433,2020,3,1
48433,2021,3,1
48433,2022,9,3
48433,2023,3,1
48433,2024,8,1
48433,2025,6,1
48435,2016,3,1
48435,2018,5,1
48435,2020,6,2
48435,2021,5,1
48435,2023,18,3
48435,2024,17,4
48435,2025,12,3
48437,2016,3,1
48437,2018,8,2
48437,2019,4,1
48437,2020,6,1
48437,2022,7,2
48437,2023,9,3
48437,2024,17,3
48437,2025,9,2
48439,2016,4,1
48439,2017,4,1
48439,2018,6,1
48439,2021,9,2
48439,2022,6,2
48439,2023,25,7
48439,2024,7,2
48439,2025,12,3
48441,2018,4,1
48441,2020,4,1
48441,2021,10,2
48441,2022,29,6
48441,2023,34,6
48441,2024,13,3
48441,2025,17,4
48443,2015,7,2
48443,2016,10,3
48443,2017,6,2
48443,2018,6,2
48443,2019,6,2
48443,2020,8,2
48443,2021,6,2
48443,2022,12,3
48443,2023,28,5
48443,2024,6,2
48443,2025,12,3
48445,2016,7,2
48445,2017,6,2
48445,2018,5,1
48445,2019,4,1
48445,2020,14,3
48445,2022,3,1
48445,2024,7,2
48445,2025,10,3
48447,2017,3,1
48447,2018,4,1
48447,2022,9,3
48447,2023,18,5
48447,2025,10,2
48449,2016,14,3
48449,2017,7,2
48449,2018,3,1
48449,2020,3,1
48449,2022,19,4
48449,2023,16,4
48449,2025,8,2
48451,2016,6,2
48451,2017,16,4
48451,2018,7,1
48451,2019,10,3
48451,2020,17,4
48451,2021,10,2
48451,2022,16,4
48451,2023,34,6
48451,2024,11,2
48451,2025,19,4
48453,2015,4,1
48453,2020,6,2
48453,2022,20,5
48453,2023,31,6
48453,2024,7,2
48453,2025,3,1
48455,2015,6,2
48455,2021,7,1
48455,2022,1,0
48455,2023,13,3
48455,2025,11,3
48457,2015,9,2
48457,2016,8,2
48457,2017,10,3
48457,2018,5,1
48457,2020,3,1
48457,2021,3,1
48457,2022,8,2
48457,2023,44,6
48457,2024,3,1
48457,2025,12,2
48459,2015,6,2
48459,2016,3,1
48459,2017,3,1
48459,2019,3,1
48459,2020,3,1
48459,2021,6,1
48459,2022,3,1
48459,2023,3,1
48459,2024,5,1
48459,2025,10,2
48461,2016,6,2
48461,2017,6,2
48461,2020,7,1
48461,2021,8,2
48461,2023,22,4
48461,2024,3,1
48461,2025,17,4
48463,2018,3,1
48463,2020,10,3
48463,2021,3,1
48463,2022,4,1
48463,2023,11,2
48463,2024,6,2
48463,2025,6,2
48465,2015,7,2
48465,2018,10,2
48465,2019,13,4
48465,2020,15,4
48465,2021,12,4
48465,2022,7,2
48465,2023,35,6
48465,2024,20,4
48465,2025,30,9
48467,2015,5,1
48467,2017,6,2
48467,2018,10,2
48467,2021,3,1
48467,2022,11,3
48467,2023,10,3
48467,2025,8,2
48469,2015,10,3
48469,2017,8,2
48469,2018,11,3
48469,2020,3,1
48469,2021,8,2
48469,2022,24,5
48469,2023,41,7
48469,2024,29,7
48469,2025,23,5
48471,2015,8,2
48471,2016,3,1
48471,2020,3,1
48471,2021,9,2
48471,2022,24,6
48471,2023,35,4
48471,2024,3,1
48471,2025,12,2
48473,2015,10,2
48473,2016,8,2
48473,2017,10,3
48473,2019,4,1
48473,2020,3,1
48473,2021,11,2
48473,2022,23,5
48473,2023,33,5
48473,2024,10,2
48473,2025,20,3
48475,2020,7,2
48475,2021,5,1
48475,2023,14,4
48475,2024,3,1
48475,2025,10,2
48477,2015,9,2
48477,2016,9,3
48477,2017,13,4
48477,2020,3,1
48477,2021,6,2
48477,2022,6,1
48477,2023,3,1
48477,2025,16,3
48479,2019,6,2
48479,2020,5,1
48479,2021,2,1
48479,2022,5,1
48479,2023,45,8
48479,2024,13,3
48479,2025,18,4
48481,2015,11,3
48481,2016,8,2
48481,2017,7,2
48481,2018,3,1
48481,2020,3,1
48481,2021,2,1
48481,2022,8,2
48481,2023,32,6
48481,2024,7,2
48481,2025,19,3
48483,2016,3,1
48483,2018,4,1
48483,2021,7,2
48483,2022,4,1
48483,2023,3,1
48483,2024,6,2
48483,2025,9,2
48485,2018,4,1
48485,2020,3,1
48485,2022,4,1
48485,2023,11,3
48485,2024,9,3
48485,2025,6,1
48487,2018,3,1
48487,2021,4,1
48487,2022,3,1
48487,2023,8,2
48487,2024,7,2
48487,2025,12,2
48489,2016,3,1
48489,2017,7,2
48489,2018,25,2
48489,2019,3,1
48489,2020,3,1
48489,2021,3,1
48489,2022,2,0
48489,2023,20,5
48489,2024,6,2
48489,2025,3,1
48491,2015,4,1
48491,2018,6,1
48491,2020,3,1
48491,2022,13,3
48491,2023,28,6
48491,2024,7,2
48491,2025,6,2
48493,2015,3,1
48493,2022,3,1
48493,2023,11,2
48495,2016,3,1
48495,2020,6,2
48495,2021,5,1
48495,2023,23,6
48495,2024,4,1
48495,2025,10,2
48497,2018,4,1
48497,2021,8,1
48497,2022,3,1
48497,2023,17,4
48497,2025,6,1
48499,2015,3,1
48499,2025,10,3
48501,2016,14,4
48501,2017,3,1
48501,2019,4,1
48501,2020,15,3
48501,2021,3,1
48501,2023,15,5
48501,2024,8,2
48501,2025,17,4
48503,2017,3,1
48503,2018,8,2
48503,2021,4,1
48503,2022,10,3
48503,2023,21,5
48503,2025,6,1
48507,2023,12,4
48507,2025,3,1
