county_fips,year,month,heatwave_events_started,heatwave_events_active,longest_event_duration_days,heatwave_days,heatwave_days_imputed
48163,2018,7,1,1,2,2,0
48163,2020,7,1,1,2,2,2
48163,2022,1,1,1,2,2,0
48163,2022,7,1,1,3,3,3
48163,2023,3,1,1,3,3,0
48163,2023,6,2,2,5,9,0
48163,2023,7,1,1,8,8,0
48163,2023,8,2,2,10,12,2
48163,2023,9,1,1,3,3,3
48163,2024,2,1,1,3,3,0
48163,2024,5,1,1,5,5,1
48163,2024,10,2,2,2,4,0
48163,2025,3,1,1,2,2,2
48163,2025,12,1,1,2,2,2
48165,2015,9,1,1,2,2,0
48165,2015,12,1,1,2,2,0
48165,2016,1,1,1,2,2,0
48165,2016,2,1,1,2,2,0
48165,2016,7,2,2,3,6,0
48165,2017,2,2,2,2,4,0
48165,2017,3,1,1,5,5,0
48165,2017,9,1,1,2,2,0
48165,2017,11,1,1,4,4,0
48165,2017,12,1,1,2,2,0
48165,2018,2,1,1,2,2,0
48165,2018,3,1,1,2,2,0
48165,2018,5,3,3,4,8,0
48165,2018,6,0,1,4,1,0
48165,2018,7,1,1,2,2,0
48165,2019,8,2,2,2,4,0
48165,2020,5,1,1,2,2,0
48165,2020,7,1,1,7,7,0
48165,2020,8,3,3,5,9,0
48165,2020,10,1,1,2,2,0
48165,2020,11,1,1,3,3,0
48165,2021,6,1,1,2,2,0
48165,2021,10,1,1,2,2,0
48165,2021,12,3,3,5,10,0
48165,2022,3,1,1,4,4,0
48165,2022,4,1,1,2,2,0
48165,2022,5,3,3,2,6,0
48165,2022,7,1,1,2,2,0
48165,2022,8,1,1,2,2,0
48165,2023,1,1,1,2,2,0
48165,2023,6,2,2,5,8,0
48165,2023,7,2,2,4,7,0
48165,2023,8,3,3,5,10,0
48165,2023,9,1,1,6,6,0
48165,2023,11,1,1,5,5,0
48165,2023,12,1,1,2,2,0
48165,2024,2,2,2,2,4,0
48165,2024,8,2,2,4,6,0
48165,2024,10,1,1,4,4,0
48165,2025,2,3,3,4,8,0
48165,2025,4,1,1,2,2,0
48165,2025,8,1,1,3,3,0
48165,2025,11,2,2,4,8,0
48165,2025,12,2,2,6,8,0
48167,2015,7,1,1,3,3,0
48167,2015,8,1,1,5,5,0
48167,2015,10,1,1,4,4,0
48167,2015,11,1,1,2,2,0
48167,2015,12,2,2,3,5,0
48167,2016,10,2,2,3,5,0
48167,2016,11,3,3,4,8,0
48167,2016,12,1,1,5,5,0
48167,2017,1,6,6,4,16,0
48167,2017,2,5,6,4,16,0
48167,2017,3,1,2,12,13,0
48167,2017,4,2,2,3,5,0
48167,2017,7,1,1,2,2,0
48167,2017,10,3,3,4,10,0
48167,2017,11,1,1,7,7,0
48167,2018,2,2,2,12,14,0
48167,2018,3,1,1,4,4,0
48167,2018,5,2,2,6,9,0
48167,2018,8,1,1,2,2,0
48167,2018,10,2,2,6,8,0
48167,2018,11,1,1,3,3,0
48167,2018,12,1,1,2,2,0
48167,2019,4,1,1,2,2,0
48167,2019,6,1,1,2,2,0
48167,2019,7,1,1,2,2,0
48167,2019,9,3,3,7,12,0
48167,2019,10,1,1,7,7,0
48167,2020,1,1,1,2,2,0
48167,2020,3,2,2,10,13,0
48167,2020,4,2,2,2,4,0
48167,2020,5,1,1,3,3,0
48167,2020,6,1,1,3,3,0
48167,2020,7,1,1,2,2,0
48167,2020,8,1,1,2,2,0
48167,2020,9,2,2,3,6,0
48167,2020,10,1,1,3,3,0
48167,2020,11,1,1,2,2,0
48167,2021,1,1,1,3,3,0
48167,2021,3,2,2,2,4,0
48167,2021,6,1,1,5,5,0
48167,2021,9,1,1,2,2,0
48167,2021,10,2,2,2,4,0
48167,2021,12,4,4,9,21,0
48167,2022,1,2,3,9,5,0
48167,2022,2,1,1,2,2,0
48167,2022,3,1,1,3,3,0
48167,2022,4,1,1,2,2,0
48167,2022,5,2,2,7,13,0
48167,2022,6,2,2,14,19,0
48167,2022,7,2,2,6,8,0
48167,2022,9,1,1,2,2,0
48167,2022,10,1,1,2,2,0
48167,2022,11,1,1,2,2,0
48167,2022,12,1,1,6,6,0
48167,2023,1,4,4,2,8,0
48167,2023,2,1,1,10,9,0
48167,2023,3,2,3,10,10,0
48167,2023,6,1,1,4,4,0
48167,2023,7,2,2,2,3,0
48167,2023,8,3,4,3,8,0
48167,2023,9,1,1,2,2,0
48167,2023,10,1,1,2,2,0
48167,2023,11,1,1,3,3,0
48167,2024,2,1,1,2,2,0
48167,2024,5,1,1,2,2,0
48167,2024,8,1,1,3,3,0
48167,2024,10,3,3,3,7,0
48167,2024,11,3,3,4,8,0
48167,2024,12,1,1,2,2,0
48167,2025,2,1,1,7,7,0
48167,2025,3,1,1,3,3,0
48167,2025,4,1,1,2,2,0
48167,2025,5,1,1,3,3,0
48167,2025,7,1,1,2,2,0
48167,2025,9,1,1,3,3,0
48167,2025,10,3,3,2,6,0
48167,2025,11,3,3,2,6,0
48167,2025,12,1,1,2,2,0
48169,2015,1,1,1,2,2,0
48169,2015,3,2,2,2,4,0
48169,2015,8,2,2,6,8,0
48169,2015,12,1,1,2,2,0
48169,2016,1,1,1,2,2,0
48169,2016,2,1,1,3,3,0
48169,2016,7,3,3,4,8,0
48169,2016,8,2,2,4,6,0
48169,2016,10,1,1,3,3,0
48169,2016,11,1,1,2,2,0
48169,2017,2,2,2,2,4,0
48169,2017,3,1,1,3,3,0
48169,2017,6,1,1,2,1,0
48169,2017,7,0,1,2,1,0
48169,2017,9,1,1,2,2,0
48169,2017,11,2,2,2,4,0
48169,2018,5,2,2,4,4,0
48169,2018,6,1,2,4,4,0
48169,2018,7,1,1,5,5,0
48169,2019,2,1,1,2,2,0
48169,2019,7,1,1,2,2,0
48169,2019,8,4,4,5,13,0
48169,2020,3,1,1,2,2,0
48169,2020,5,1,1,2,2,0
48169,2020,7,2,2,9,11,0
48169,2020,8,1,1,5,5,0
48169,2020,10,2,2,2,4,0
48169,2020,11,1,1,2,2,0
48169,2021,10,1,1,4,4,0
48169,2021,11,1,1,2,2,0
48169,2021,12,3,3,4,8,0
48169,2022,3,1,1,4,4,0
48169,2022,4,2,2,2,4,0
48169,2022,5,4,4,3,10,0
48169,2022,6,1,1,2,2,0
48169,2022,7,5,5,4,12,0
48169,2022,8,1,1,3,3,0
48169,2023,1,1,1,3,3,0
48169,2023,6,2,2,3,5,0
48169,2023,7,3,3,3,7,0
48169,2023,8,3,3,7,17,0
48169,2023,9,2,2,10,12,0
48169,2023,11,1,1,3,3,0
48169,2024,2,2,2,2,4,0
48169,2024,5,1,1,2,2,0
48169,2024,8,3,3,9,13,0
48169,2024,10,1,1,5,5,0
48169,2024,12,1,1,2,2,0
48169,2025,2,3,3,3,7,0
48169,2025,4,1,1,2,2,0
48169,2025,9,1,1,2,2,0
48169,2025,10,1,1,3,3,0
48169,2025,11,2,2,3,5,0
48169,2025,12,1,1,6,6,0
48171,2015,8,1,1,3,3,0
48171,2015,10,1,1,4,4,0
48171,2015,12,1,1,2,2,0
48171,2016,1,1,1,2,2,0
48171,2016,11,1,1,2,2,0
48171,2017,2,1,1,3,3,0
48171,2017,11,1,1,6,6,0
48171,2018,5,1,1,6,6,0
48171,2018,7,1,1,6,6,0
48171,2019,10,2,2,3,5,0
48171,2019,12,1,1,3,3,0
48171,2020,3,1,1,2,2,0
48171,2020,7,1,1,2,2,0
48171,2020,8,1,1,2,2,0
48171,2020,10,1,1,3,3,0
48171,2020,12,1,1,2,2,0
48171,2021,12,4,4,4,11,0
48171,2022,1,0,1,4,1,0
48171,2022,3,1,1,3,3,0
48171,2022,4,1,1,2,2,0
48171,2022,5,3,3,6,11,0
48171,2022,6,2,2,3,5,0
48171,2022,7,1,1,6,6,0
48171,2022,11,1,1,2,2,0
48171,2023,1,2,2,2,4,0
48171,2023,2,1,1,2,1,0
48171,2023,3,0,1,2,1,0
48171,2023,6,2,2,4,7,0
48171,2023,7,1,1,12,12,0
48171,2023,8,3,3,18,23,0
48171,2023,9,2,2,11,13,0
48171,2024,2,1,1,2,2,0
48171,2024,5,1,1,2,2,0
48171,2024,8,1,1,4,4,0
48171,2024,10,1,1,7,7,0
48171,2024,12,1,1,4,4,0
48171,2025,3,2,2,3,5,0
48171,2025,5,1,1,4,4,0
48171,2025,10,1,1,2,2,0
48171,2025,11,2,2,4,7,0
48171,2025,12,1,1,2,2,0
48173,2015,3,1,1,2,2,2
48173,2015,8,1,1,5,5,5
48173,2015,12,1,1,2,2,2
48173,2016,1,1,1,2,2,2
48173,2016,2,1,1,2,2,2
48173,2016,10,1,1,3,3,3
48173,2016,11,1,1,2,2,2
48173,2017,1,1,1,2,2,2
48173,2017,2,2,2,2,4,4
48173,2017,3,1,1,3,3,3
48173,2017,6,1,1,2,2,2
48173,2017,9,1,1,2,2,2
48173,2017,11,1,1,5,5,5
48173,2018,3,1,1,3,3,3
48173,2018,5,1,1,6,6,6
48173,2018,7,1,1,5,5,5
48173,2019,8,2,2,3,6,6
48173,2020,3,1,1,2,2,2
48173,2020,5,1,1,2,2,2
48173,2020,7,1,1,7,7,7
48173,2020,8,2,2,5,7,7
48173,2020,10,1,1,2,2,2
48173,2021,10,1,1,3,3,3
48173,2021,12,4,4,5,13,13
48173,2022,3,1,1,4,4,4
48173,2022,5,3,3,6,10,10
48173,2022,6,1,1,2,2,2
48173,2022,7,3,3,3,7,7
48173,2022,8,1,1,3,3,3
48173,2023,1,2,2,2,4,4
48173,2023,2,1,1,2,2,2
48173,2023,6,2,2,5,9,9
48173,2023,7,2,2,3,6,6
48173,2023,8,2,2,13,18,18
48173,2023,9,2,2,10,12,12
48173,2023,11,1,1,3,3,3
48173,2024,2,1,1,3,3,3
48173,2024,8,2,2,6,8,8
48173,2024,10,1,1,4,4,4
48173,2025,2,2,2,3,5,5
48173,2025,3,1,1,2,2,2
48173,2025,10,1,1,2,2,2
48173,2025,11,2,2,5,8,8
48173,2025,12,1,1,6,6,6
48175,2016,11,1,1,2,2,0
48175,2017,2,2,2,2,4,0
48175,2022,5,1,1,3,3,0
48175,2023,8,1,1,3,3,0
48175,2023,9,2,2,5,7,0
48175,2023,10,1,1,2,2,0
48175,2024,11,1,1,4,4,0
48175,2024,12,1,1,2,1,0
48175,2025,1,0,1,2,1,0
48175,2025,3,1,1,2,2,0
48175,2025,11,1,1,2,2,0
48177,2015,1,1,1,2,2,0
48177,2015,8,1,1,4,4,0
48177,2015,10,2,2,5,7,0
48177,2015,12,1,1,2,2,0
48177,2016,3,1,1,2,2,0
48177,2016,8,1,1,2,2,0
48177,2016,10,2,2,5,8,0
48177,2016,11,2,2,4,6,0
48177,2016,12,1,1,4,4,0
48177,2017,1,1,1,4,4,0
48177,2017,2,3,3,3,7,0
48177,2017,3,1,1,3,3,0
48177,2017,4,1,1,2,2,0
48177,2017,7,1,1,2,2,0
48177,2017,11,2,2,5,7,0
48177,2017,12,1,1,2,2,0
48177,2018,5,2,2,6,9,0
48177,2018,6,2,2,3,5,0
48177,2018,7,1,1,2,2,0
48177,2019,8,2,2,3,6,0
48177,2019,9,2,2,5,8,0
48177,2019,10,1,1,6,6,0
48177,2020,1,1,1,2,2,0
48177,2020,3,1,1,4,4,0
48177,2020,7,1,1,3,3,0
48177,2020,8,1,1,3,3,0
48177,2020,10,1,1,2,2,0
48177,2021,12,3,3,8,11,0
48177,2022,1,0,1,8,1,0
48177,2022,3,1,1,3,3,0
48177,2022,4,1,1,2,2,0
48177,2022,5,3,3,7,13,0
48177,2022,6,3,3,6,16,0
48177,2022,7,1,1,6,6,0
48177,2022,10,1,1,2,2,0
48177,2022,12,1,1,5,5,0
48177,2023,1,1,1,3,3,0
48177,2023,2,2,2,3,4,0
48177,2023,3,2,3,3,6,0
48177,2023,6,2,2,3,5,0
48177,2023,7,2,2,22,16,0
48177,2023,8,1,2,22,26,0
48177,2023,9,2,2,11,17,0
48177,2023,10,1,1,5,5,0
48177,2024,2,1,1,2,2,0
48177,2024,5,2,2,6,8,0
48177,2024,8,1,1,2,2,0
48177,2024,10,1,1,15,15,0
48177,2024,11,2,2,7,9,0
48177,2024,12,2,2,3,5,0
48177,2025,2,1,1,6,6,0
48177,2025,3,2,2,4,8,0
48177,2025,5,2,2,5,10,0
48177,2025,9,1,1,2,2,0
48177,2025,10,2,2,11,15,0
48177,2025,11,2,2,7,9,0
48177,2025,12,1,1,6,6,0
48179,2015,1,2,2,3,5,0
48179,2015,2,1,1,3,3,0
48179,2015,10,1,1,2,2,0
48179,2016,1,1,1,2,2,0
48179,2016,10,1,1,3,3,0
48179,2016,11,2,2,2,4,0
48179,2017,2,2,2,3,5,0
48179,2017,3,1,1,2,2,0
48179,2017,6,1,1,2,2,0
48179,2018,1,1,1,2,2,0
48179,2018,3,1,1,2,2,0
48179,2018,4,1,1,2,2,0
48179,2018,5,2,2,2,4,0
48179,2018,7,1,1,4,4,0
48179,2019,1,1,1,2,2,0
48179,2019,8,3,3,3,7,0
48179,2020,3,1,1,2,2,0
48179,2020,7,1,1,2,2,0
48179,2020,10,1,1,6,6,0
48179,2021,9,1,1,2,2,0
48179,2021,10,1,1,3,3,0
48179,2021,11,2,2,2,4,0
48179,2021,12,3,3,4,9,0
48179,2022,3,1,1,2,2,0
48179,2022,4,1,1,2,2,0
48179,2022,5,2,2,3,5,0
48179,2022,6,1,1,2,2,0
48179,2023,6,1,1,2,2,0
48179,2023,8,1,1,3,3,0
48179,2023,9,1,1,4,4,0
48179,2023,10,1,1,3,3,0
48179,2023,11,1,1,3,3,0
48179,2024,2,1,1,3,3,0
48179,2024,5,1,1,3,3,0
48179,2024,7,1,1,3,3,0
48179,2024,8,4,4,4,11,0
48179,2024,9,2,2,2,4,0
48179,2024,10,2,2,5,7,0
48179,2025,2,2,2,2,4,0
48179,2025,3,2,2,2,4,0
48179,2025,4,1,1,2,2,0
48179,2025,8,1,1,4,4,0
48179,2025,10,1,1,3,3,0
48179,2025,11,1,1,3,3,0
48179,2025,12,1,1,6,6,0
48181,2015,1,1,1,2,2,0
48181,2015,3,1,1,2,2,0
48181,2015,8,1,1,2,2,0
48181,2015,10,1,1,5,5,0
48181,2015,12,2,2,2,4,0
48181,2016,1,1,1,3,3,0
48181,2016,11,2,2,2,4,0
48181,2017,1,2,2,2,4,0
48181,2017,2,1,1,2,2,0
48181,2017,3,1,1,3,3,0
48181,2017,5,1,1,2,2,0
48181,2017,11,1,1,2,2,0
48181,2017,12,1,1,3,3,0
48181,2018,5,2,2,6,8,0
48181,2018,6,1,1,5,5,0
48181,2018,7,1,1,6,6,0
48181,2019,4,1,1,2,2,0
48181,2019,9,1,1,2,2,0
48181,2019,10,2,2,3,5,0
48181,2020,3,2,2,3,5,0
48181,2020,12,1,1,2,2,0
48181,2021,10,1,1,2,2,0
48181,2021,12,4,4,6,17,0
48181,2022,3,1,1,2,2,0
48181,2022,5,1,1,2,2,0
48181,2022,6,3,3,3,8,0
48181,2022,7,3,3,4,10,0
48181,2022,9,1,1,2,2,0
48181,2023,1,2,2,3,5,0
48181,2023,2,1,1,3,3,0
48181,2023,3,1,1,2,2,0
48181,2023,6,1,1,2,2,0
48181,2023,7,1,1,6,2,0
48181,2023,8,2,3,10,17,0
48181,2023,9,1,1,6,6,0
48181,2023,10,2,2,4,6,0
48181,2023,11,1,1,4,4,0
48181,2024,1,1,1,2,2,0
48181,2024,2,2,2,3,6,0
48181,2024,5,1,1,2,2,0
48181,2024,6,2,2,4,7,0
48181,2024,10,2,2,4,6,0
48181,2025,3,2,2,2,4,0
48181,2025,4,1,1,2,2,0
48181,2025,5,1,1,2,2,0
48181,2025,11,2,2,7,10,0
48181,2025,12,1,1,6,6,0
48183,2015,1,1,1,2,2,0
48183,2015,8,1,1,4,4,0
48183,2015,10,1,1,5,5,0
48183,2015,12,2,2,2,4,0
48183,2016,1,1,1,2,2,0
48183,2016,10,1,1,2,2,0
48183,2016,11,2,2,4,8,0
48183,2017,1,1,1,3,3,0
48183,2017,2,1,1,2,2,0
48183,2017,3,2,2,5,8,0
48183,2017,10,1,1,2,2,0
48183,2017,11,1,1,4,4,0
48183,2017,12,1,1,3,3,0
48183,2018,5,2,2,7,11,0
48183,2018,7,2,2,4,6,0
48183,2018,10,1,1,2,2,0
48183,2019,2,1,1,2,2,0
48183,2019,4,1,1,2,2,0
48183,2019,9,2,2,8,11,0
48183,2019,10,1,1,4,4,0
48183,2020,3,1,1,4,4,0
48183,2021,10,1,1,3,3,0
48183,2021,12,4,4,8,14,0
48183,2022,1,0,1,8,1,0
48183,2022,3,1,1,3,3,0
48183,2022,5,1,1,2,2,0
48183,2022,6,2,2,7,11,0
48183,2022,7,2,2,2,4,0
48183,2022,12,1,1,3,3,0
48183,2023,1,2,2,2,4,0
48183,2023,2,1,1,2,2,0
48183,2023,3,1,1,2,2,0
48183,2023,7,1,1,8,1,0
48183,2023,8,2,3,10,22,0
48183,2023,9,1,1,4,4,0
48183,2023,10,1,1,4,4,0
48183,2023,11,1,1,2,2,0
48183,2024,2,2,2,4,7,0
48183,2024,10,3,3,4,8,0
48183,2024,12,1,1,2,2,0
48183,2025,2,1,1,3,3,0
48183,2025,3,2,2,2,4,0
48183,2025,4,1,1,2,2,0
48183,2025,11,2,2,8,10,0
48183,2025,12,1,1,6,6,0
48185,2015,1,1,1,2,2,2
48185,2015,8,1,1,3,3,3
48185,2015,10,1,1,5,5,5
48185,2015,12,2,2,4,7,7
48185,2016,1,1,1,2,2,2
48185,2016,3,1,1,3,3,3
48185,2016,10,2,2,2,4,4
48185,2016,11,2,2,3,5,5
48185,2016,12,1,1,4,4,4
48185,2017,1,1,1,3,3,3
48185,2017,2,3,3,3,7,7
48185,2017,3,2,2,5,8,8
48185,2017,11,1,1,6,6,6
48185,2018,5,2,2,6,9,9
48185,2018,7,1,1,2,2,2
48185,2019,9,1,1,5,5,5
48185,2019,10,1,1,6,6,6
48185,2020,3,1,1,4,4,4
48185,2020,4,1,1,2,2,2
48185,2020,12,1,1,2,2,2
48185,2021,12,4,4,9,18,18
48185,2022,1,0,1,9,1,1
48185,2022,3,1,1,4,4,4
48185,2022,5,3,3,6,13,13
48185,2022,6,3,3,9,14,14
48185,2022,7,3,3,6,13,13
48185,2022,8,1,1,2,2,2
48185,2022,11,1,1,3,3,3
48185,2022,12,1,1,5,5,5
48185,2023,1,2,2,3,5,5
48185,2023,2,2,2,4,6,6
48185,2023,3,1,2,3,3,3
48185,2023,6,2,2,4,6,6
48185,2023,7,3,3,17,9,9
48185,2023,8,1,2,17,26,26
48185,2023,9,2,2,10,12,12
48185,2023,10,2,2,2,4,4
48185,2023,11,1,1,2,2,2
48185,2024,2,1,1,3,3,3
48185,2024,5,1,1,3,3,3
48185,2024,10,2,2,7,13,13
48185,2024,11,2,2,2,4,4
48185,2024,12,1,1,2,2,2
48185,2025,2,1,1,6,6,6
48185,2025,3,2,2,4,7,7
48185,2025,4,1,1,2,2,2
48185,2025,5,2,2,3,5,5
48185,2025,10,2,2,4,7,7
48185,2025,11,2,2,7,9,9
48185,2025,12,1,1,6,6,6
48187,2015,8,1,1,5,5,0
48187,2015,9,1,1,4,4,0
48187,2015,10,2,2,6,8,0
48187,2016,3,1,1,2,2,0
48187,2016,10,1,1,3,3,0
48187,2016,11,2,2,3,5,0
48187,2016,12,1,1,4,4,0
48187,2017,1,2,2,3,5,0
48187,2017,2,4,4,3,9,0
48187,2017,3,1,1,4,4,0
48187,2017,7,1,1,3,3,0
48187,2017,11,2,2,6,8,0
48187,2018,5,2,2,6,8,0
48187,2018,7,1,1,7,7,0
48187,2019,8,1,1,3,3,0
48187,2019,9,3,3,3,7,0
48187,2019,10,1,1,6,6,0
48187,2019,12,1,1,2,2,0
48187,2020,3,2,2,4,6,0
48187,2020,4,2,2,2,4,0
48187,2020,7,1,1,5,5,0
48187,2020,8,2,2,5,7,0
48187,2020,10,2,2,2,4,0
48187,2020,11,2,2,2,4,0
48187,2020,12,1,1,2,2,0
48187,2021,4,1,1,2,2,0
48187,2021,12,2,2,3,5,0
48187,2022,1,0,1,3,1,0
48187,2022,3,1,1,3,3,0
48187,2022,5,3,3,7,15,0
48187,2022,6,3,3,8,15,0
48187,2022,7,3,3,7,15,0
48187,2022,8,1,1,2,2,0
48187,2022,10,2,2,2,4,0
48187,2022,12,1,1,5,5,0
48187,2023,1,1,1,3,3,0
48187,2023,2,2,2,3,5,0
48187,2023,6,2,2,6,9,0
48187,2023,7,2,2,22,16,0
48187,2023,8,2,3,22,26,0
48187,2023,9,1,2,12,16,0
48187,2023,10,2,2,4,7,0
48187,2024,2,1,1,2,2,0
48187,2024,3,1,1,2,2,0
48187,2024,5,1,1,9,9,0
48187,2024,8,1,1,4,4,0
48187,2024,10,1,1,15,15,0
48187,2024,11,3,3,5,10,0
48187,2024,12,1,1,5,5,0
48187,2025,2,2,2,3,5,0
48187,2025,3,2,2,4,8,0
48187,2025,4,1,1,2,2,0
48187,2025,5,2,2,6,8,0
48187,2025,9,1,1,3,3,0
48187,2025,10,2,2,4,7,0
48187,2025,11,2,2,6,8,0
48187,2025,12,2,2,2,4,0
48189,2015,1,1,1,2,2,0
48189,2015,2,1,1,5,5,0
48189,2015,8,1,1,2,2,0
48189,2015,10,1,1,2,2,0
48189,2015,12,1,1,2,2,0
48189,2016,1,1,1,2,2,0
48189,2016,2,1,1,3,3,0
48189,2016,7,2,2,4,6,0
48189,2016,10,1,1,2,2,0
48189,2016,11,2,2,2,4,0
48189,2017,2,2,2,2,4,0
48189,2017,3,1,1,3,3,0
48189,2017,11,1,1,2,2,0
48189,2018,1,1,1,2,2,0
48189,2018,2,1,1,2,2,0
48189,2018,3,1,1,2,2,0
48189,2018,4,1,1,2,2,0
48189,2018,5,3,3,3,8,0
48189,2018,7,1,1,5,5,0
48189,2019,3,1,1,2,2,0
48189,2019,8,2,2,4,6,0
48189,2020,3,1,1,2,2,0
48189,2020,5,2,2,2,4,0
48189,2020,7,1,1,6,6,0
48189,2020,8,1,1,4,4,0
48189,2020,10,1,1,2,2,0
48189,2020,11,1,1,2,2,0
48189,2020,12,1,1,2,2,0
48189,2021,4,1,1,2,2,0
48189,2021,9,1,1,2,2,0
48189,2021,10,1,1,3,3,0
48189,2021,11,2,2,2,4,0
48189,2021,12,3,3,4,8,0
48189,2022,3,1,1,4,4,0
48189,2022,4,1,1,2,2,0
48189,2022,5,2,2,4,6,0
48189,2022,6,1,1,2,2,0
48189,2022,7,1,1,4,4,0
48189,2022,8,1,1,4,4,0
48189,2023,6,2,2,2,4,0
48189,2023,7,2,2,2,4,0
48189,2023,8,3,3,4,12,0
48189,2023,9,2,2,6,8,0
48189,2023,11,1,1,3,3,0
48189,2024,2,2,2,2,4,0
48189,2024,8,3,3,9,14,0
48189,2024,9,2,2,2,4,0
48189,2024,10,1,1,5,5,0
48189,2025,2,3,3,3,7,0
48189,2025,3,3,3,2,6,0
48189,2025,4,1,1,2,2,0
48189,2025,8,1,1,2,2,0
48189,2025,10,1,1,3,3,0
48189,2025,11,2,2,3,5,0
48189,2025,12,2,2,6,8,0
48191,2015,1,2,2,3,5,0
48191,2015,2,1,1,5,5,0
48191,2015,4,1,1,2,2,0
48191,2015,10,1,1,3,3,0
48191,2016,1,1,1,2,2,0
48191,2016,2,1,1,3,3,0
48191,2016,7,1,1,3,3,0
48191,2016,10,1,1,3,3,0
48191,2016,11,2,2,2,4,0
48191,2017,2,2,2,3,5,0
48191,2017,3,1,1,2,2,0
48191,2017,11,1,1,2,2,0
48191,2017,12,1,1,2,2,0
48191,2018,1,1,1,2,2,0
48191,2018,2,1,1,2,2,0
48191,2018,3,1,1,2,2,0
48191,2018,4,1,1,2,2,0
48191,2018,5,2,2,3,5,0
48191,2018,7,1,1,5,5,0
48191,2019,8,4,4,4,11,0
48191,2019,9,1,1,2,2,0
48191,2020,3,1,1,2,2,0
48191,2020,5,1,1,2,2,0
48191,2020,6,1,1,3,1,0
48191,2020,7,1,2,4,6,0
48191,2020,8,2,2,3,5,0
48191,2020,9,1,1,2,2,0
48191,2020,12,1,1,3,3,0
48191,2021,9,2,2,2,4,0
48191,2021,10,1,1,3,3,0
48191,2021,11,1,1,2,2,0
48191,2021,12,3,3,3,7,0
48191,2022,3,1,1,2,2,0
48191,2022,4,2,2,2,4,0
48191,2022,5,2,2,4,6,0
48191,2022,6,1,1,2,2,0
48191,2022,7,2,2,5,7,0
48191,2022,8,1,1,4,4,0
48191,2023,8,3,3,3,7,0
48191,2023,9,3,3,5,9,0
48191,2023,11,1,1,3,3,0
48191,2024,2,2,2,3,5,0
48191,2024,8,2,2,10,12,0
48191,2024,9,1,1,2,2,0
48191,2024,10,1,1,5,5,0
48191,2025,2,1,1,2,2,0
48191,2025,3,1,1,2,2,0
48191,2025,4,1,1,2,2,0
48191,2025,8,1,1,2,2,0
48191,2025,10,1,1,3,3,0
48191,2025,11,1,1,3,3,0
48191,2025,12,1,1,6,6,0
48193,2015,1,1,1,2,2,0
48193,2015,2,1,1,2,2,0
48193,2015,3,1,1,3,3,0
48193,2015,8,1,1,3,3,3
48193,2015,9,1,1,2,2,2
48193,2015,10,1,1,4,4,4
48193,2015,12,1,1,2,2,2
48193,2016,1,1,1,2,2,2
48193,2016,11,1,1,2,2,2
48193,2017,1,1,1,2,2,2
48193,2017,2,2,2,2,4,4
48193,2017,3,1,1,2,2,2
48193,2017,11,1,1,5,5,5
48193,2018,5,1,1,6,6,6
48193,2018,7,1,1,7,7,7
48193,2019,10,1,1,6,6,6
48193,2020,3,1,1,3,3,3
48193,2020,7,1,1,2,2,2
48193,2020,8,1,1,4,4,4
48193,2020,12,1,1,2,2,2
48193,2021,12,4,4,7,17,17
48193,2022,3,1,1,3,3,3
48193,2022,5,3,3,11,17,0
48193,2022,6,2,2,7,11,0
48193,2022,7,4,4,6,16,0
48193,2022,8,1,1,4,4,0
48193,2022,12,1,1,5,5,0
48193,2023,1,3,3,2,6,0
48193,2023,2,1,1,3,3,0
48193,2023,6,2,2,8,11,0
48193,2023,7,4,4,16,13,0
48193,2023,8,2,3,16,22,4
48193,2023,9,2,2,9,11,2
48193,2023,10,2,2,4,6,0
48193,2023,11,1,1,3,3,0
48193,2024,2,2,2,3,5,0
48193,2024,5,1,1,2,2,0
48193,2024,6,1,1,2,2,0
48193,2024,8,1,1,5,5,0
48193,2024,10,1,1,4,4,0
48193,2024,12,1,1,3,3,0
48193,2025,2,2,2,3,5,0
48193,2025,3,3,3,4,8,0
48193,2025,4,1,1,2,2,0
48193,2025,5,2,2,2,4,0
48193,2025,11,2,2,5,7,0
48193,2025,12,1,1,6,6,0
48195,2015,1,1,1,3,3,0
48195,2015,2,1,1,3,3,0
48195,2016,1,1,1,2,2,0
48195,2016,7,3,3,3,7,0
48195,2016,10,1,1,3,3,0
48195,2016,11,1,1,3,3,0
48195,2017,2,2,2,3,6,0
48195,2017,3,1,1,2,2,0
48195,2017,6,2,2,3,5,0
48195,2018,1,1,1,2,2,0
48195,2018,4,1,1,2,2,0
48195,2018,7,1,1,3,3,0
48195,2019,7,1,1,3,3,0
48195,2019,8,2,2,2,4,0
48195,2019,12,1,1,2,2,0
48195,2020,3,1,1,2,2,0
48195,2020,6,1,1,2,1,0
48195,2020,7,1,2,7,8,0
48195,2020,8,1,1,2,2,0
48195,2020,9,1,1,2,2,0
48195,2020,10,2,2,5,7,0
48195,2020,11,1,1,2,2,0
48195,2021,4,1,1,2,2,0
48195,2021,6,1,1,2,2,0
48195,2021,8,1,1,2,2,0
48195,2021,9,1,1,4,4,0
48195,2021,10,1,1,2,2,0
48195,2021,11,1,1,3,3,0
48195,2021,12,2,2,4,6,0
48195,2022,4,1,1,2,2,0
48195,2022,5,2,2,3,5,0
48195,2022,6,1,1,2,2,0
48195,2022,7,3,3,3,7,0
