event_id,county_fips,county_name,event_start_date,event_end_date,event_duration_days,peak_hi_proxy_f,mean_hi_proxy_f,peak_exceedance_f,cumulative_exceedance_f,definition_id,construct_label,reference_method
48_061_2015_001_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2015-04-24,2015-04-27,4.0,98.04901016600638,94.87073757480803,6.357376855686425,12.13342504629047,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2015_002_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2015-06-13,2015-06-14,2.0,104.0726882087968,103.94369800883118,1.8537583749125162,3.3661247473731493,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2015_003_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2015-07-17,2015-07-18,2.0,105.45578586719182,104.89262328074497,1.7700993602189783,2.569286472055637,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2015_004_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2015-08-14,2015-08-15,2.0,106.80578981807597,106.50381797196053,1.1257360460167405,1.6490323309602672,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2015_005_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2015-08-23,2015-08-25,3.0,107.46780706799922,106.67285926370819,2.0370333581422244,3.6769311466805163,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2015_006_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2015-09-06,2015-09-07,2.0,105.27351081052194,105.02222072355693,1.1996910448323632,2.114921660496748,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2015_007_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2015-09-09,2015-09-11,3.0,108.2173797429514,106.21739561507201,4.8766050087389345,8.22825773489275,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2015_008_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2015-10-12,2015-10-15,4.0,101.58313236622465,99.79372031732638,6.041804726967669,16.4747221541177,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2015_009_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2015-10-29,2015-10-30,2.0,93.4167852723063,92.89669201771616,2.548130049105538,4.456082687213822,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2015_010_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2015-11-05,2015-11-07,3.0,92.365414415229,91.85021898094608,4.010019385170125,10.000340385176884,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2015_011_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2015-11-11,2015-11-12,2.0,91.14497338620356,91.10172441296737,3.5570539420178733,7.066432710250552,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2015_012_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2015-11-16,2015-11-17,2.0,90.75646995484009,89.03832896765726,4.732637289253617,5.7398349029799505,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2015_013_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2015-12-10,2015-12-12,3.0,83.27962526102834,82.95534163819099,1.4981842292051226,4.0291350211233095,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2015_014_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2015-12-21,2015-12-27,7.0,86.59637304794981,84.38420899596902,7.266267786164093,35.08915954928179,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2016_001_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2016-01-31,2016-02-01,2.0,82.92836378876684,82.77910883573472,3.8826488798739973,7.6809330297908645,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2016_002_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2016-02-15,2016-02-16,2.0,92.2656305235425,89.638615620775,11.53134683905931,17.691257386032703,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2016_003_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2016-03-08,2016-03-09,2.0,84.91110057884066,84.1036396788976,2.1573235581054746,2.6122210955069107,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2016_004_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2016-03-13,2016-03-15,3.0,88.6913973588509,88.17452084599192,5.266252197688942,14.38153670446907,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2016_005_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2016-03-31,2016-04-01,2.0,89.36738236170622,88.22624047358335,3.160394594374381,3.860297595239089,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2016_006_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2016-04-27,2016-04-28,2.0,95.30522131546664,94.2573356207563,2.8584537428284023,3.8979109963489833,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2016_007_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2016-05-17,2016-05-18,2.0,97.52966695321972,97.2965714272559,0.48571117485680304,0.7807718957611485,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2016_008_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2016-05-20,2016-05-22,3.0,99.38854975411454,98.47293034250988,1.1912782973441978,1.5052410235700364,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2016_009_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2016-05-24,2016-05-28,5.0,100.84749590231738,100.14496288224109,1.8809344777353516,6.0887372489567895,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2016_010_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2016-06-12,2016-06-18,7.0,104.0737236031314,103.59594732042567,2.0398763432351075,8.947999129325638,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2016_011_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2016-06-27,2016-06-28,2.0,103.6572903419534,103.29394218099756,0.7900931385736385,0.8373782246195276,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2016_012_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2016-06-30,2016-07-07,8.0,106.12332458305768,104.78352255171052,3.1369342530640694,14.023366134752536,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2016_013_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2016-07-13,2016-07-14,2.0,104.94612648504506,104.48378974471423,1.7398730349697047,2.5450355203602584,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2016_014_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2016-07-24,2016-07-27,4.0,107.66206489242532,105.62998701162883,3.143344254865738,4.6414346068125525,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2016_015_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2016-07-29,2016-07-31,3.0,106.79238128870097,105.91974095915766,1.9776470836405906,3.261581044177504,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2016_016_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2016-08-04,2016-08-05,2.0,107.53279622958932,107.01919532982402,2.349444449421455,3.6401012748672628,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2016_017_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2016-08-07,2016-08-13,7.0,111.22468758267806,108.54193383028243,5.649307452766578,20.937774792747092,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2016_018_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2016-08-19,2016-08-20,2.0,108.21133390476362,107.56986731925576,2.3430612944886775,3.392299430144149,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2016_019_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2016-08-22,2016-08-24,3.0,107.10069850120604,106.76507742173726,1.6699247913490467,3.6650594413512465,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2016_020_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2016-09-06,2016-09-07,2.0,105.914057097353,105.33630579425105,1.8402373316634169,2.7430918018849724,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2016_021_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2016-09-14,2016-09-15,2.0,104.45824682315332,104.14429476315755,1.5130225855267838,2.5898141945722557,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2016_022_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2016-09-17,2016-09-21,5.0,107.38011988315615,105.28576894285547,5.204944114831946,18.03713268076602,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2016_023_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2016-09-23,2016-09-25,3.0,105.76329024338646,104.81967792613783,4.872594267835979,11.373921773689347,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2016_024_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2016-10-05,2016-10-07,3.0,99.78685255534054,99.15789444790921,2.3648431787184165,3.9944607212550807,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2016_025_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2016-10-15,2016-10-20,6.0,101.12354075929284,97.91312371097568,6.8506083224534535,20.648606232399743,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2016_026_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2016-11-01,2016-11-04,4.0,93.22417108224408,92.116210989016,3.60056277748275,10.567052056423108,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2016_027_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2016-11-28,2016-11-29,2.0,87.8502536120349,86.44854822895743,4.084719044670905,5.211822463299896,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2016_028_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2016-12-23,2016-12-28,6.0,83.38524630452224,82.04569280831772,4.580758677995377,17.420448413692,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2017_001_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2017-01-02,2017-01-03,2.0,81.84711751381768,81.36771758635193,3.4060198472462417,5.894476023382424,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2017_002_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2017-01-11,2017-01-13,3.0,82.87730211467981,82.04144638432855,4.519731864679812,11.368425231057046,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2017_003_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2017-01-15,2017-01-16,2.0,83.75343034708894,82.8085857395341,5.4789041208389335,8.903506117818182,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2017_004_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2017-01-21,2017-01-22,2.0,85.5956257600924,83.15671174617538,7.3806405575924146,9.889138834850769,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2017_005_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2017-01-24,2017-01-25,2.0,81.82281764415332,81.46757903274371,3.6503844589747274,6.688472871808841,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2017_006_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2017-02-01,2017-02-02,2.0,82.12393815289579,81.50387433489678,2.9962141653957985,4.834309773400733,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2017_007_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2017-02-05,2017-02-08,4.0,85.65567220932908,83.72461857628682,5.983369329543365,17.101590109009777,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2017_008_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2017-02-10,2017-02-13,4.0,84.07493625653669,83.49683820509298,3.8747982420366895,12.959275233488754,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2017_009_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2017-02-17,2017-02-19,3.0,87.0465328390236,84.28146173815844,5.922893294728212,9.914056125314374,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2017_010_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2017-02-21,2017-02-24,4.0,89.77880699263991,86.39097106631635,8.158714063737222,19.21411455232625,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2017_011_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2017-02-27,2017-03-01,3.0,88.62491237782578,87.01827245669197,6.338993599142142,14.553995826734393,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2017_012_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2017-03-06,2017-03-08,3.0,84.80857820586164,84.24576229192512,2.133652018897692,4.651875708539691,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2017_013_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2017-03-18,2017-03-20,3.0,84.82468315328896,84.45243135560985,0.6938904360574867,0.8903612504973353,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2017_014_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2017-03-24,2017-03-29,6.0,91.06933111313155,87.55369017677833,6.112354876746565,13.901032783667205,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2017_015_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2017-03-31,2017-04-04,5.0,92.90475492431614,90.01898875202008,6.3479709893420875,17.325415900741447,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2017_016_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2017-04-10,2017-04-11,2.0,89.61252805419358,89.10068978830606,1.3950979201483449,1.5453675235915085,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2017_017_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2017-04-20,2017-04-22,3.0,91.8282490417746,91.65300749667034,0.8106999263616501,2.1085125091454984,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2017_018_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2017-04-26,2017-04-29,4.0,101.51795045239746,99.04456787716641,9.43073266100312,26.982960059641883,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2017_019_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2017-05-18,2017-05-20,3.0,101.6128226355836,99.7939197791623,4.103761224550254,7.110730808315992,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2017_020_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2017-05-22,2017-05-23,2.0,104.69928637047477,101.62504011010503,6.5020149137044285,6.774253327069559,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2017_021_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2017-05-26,2017-05-28,3.0,103.93579835848706,102.52098967246042,4.621842491977162,10.137348691322615,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2017_022_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2017-06-04,2017-06-06,3.0,105.3449155037586,104.66326416683403,4.09787471072319,10.535996102958705,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2017_023_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2017-06-12,2017-06-18,7.0,111.15210071271808,106.36429581825746,8.724592217044076,28.32643861414816,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2017_024_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2017-06-20,2017-06-24,5.0,114.25079797603908,107.79251469788755,11.349819162856761,24.66082172356603,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2017_025_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2017-06-29,2017-07-01,3.0,106.94248923019072,105.12617324931436,3.9741617703087684,6.586721758451716,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2017_026_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2017-07-03,2017-07-04,2.0,106.1337329586044,104.72249907008066,3.077030265214063,3.3200163866823402,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2017_027_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2017-07-20,2017-07-22,3.0,106.13346447632324,105.95303135819354,2.333861620077357,5.9910395031652826,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2017_028_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2017-07-30,2017-07-31,2.0,106.51702543461997,106.2739545826013,1.6420546374548195,2.8582041629770885,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2017_029_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2017-08-02,2017-08-20,19.0,113.51264200465992,108.92389828854532,8.297704400047039,64.29129759563095,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2017_030_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2017-08-30,2017-09-01,3.0,110.87825687870108,108.02913344485593,5.947222433939572,9.253595955013168,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2017_031_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2017-09-14,2017-09-16,3.0,104.37294262239342,103.78283548756264,1.6193915282771343,3.2217461569684787,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2017_032_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2017-09-18,2017-09-29,12.0,107.16868139297492,103.9167910777462,6.484400103786243,35.157768029613976,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2017_033_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2017-10-08,2017-10-09,2.0,101.35781147573972,100.92542868527795,4.599222052505084,7.9687006169659185,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2017_034_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2017-10-14,2017-10-15,2.0,96.875142572394,96.55101734688941,1.3338149331370204,2.24119752942363,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2017_035_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2017-10-21,2017-10-22,2.0,98.5107838620926,97.94495321673753,5.5517042654047515,9.565649521244993,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2017_036_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2017-11-01,2017-11-07,7.0,94.7067038804467,93.16452123748286,6.032514341780967,28.703540205077744,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_061_2017_037_HI85_2D_FIXED7914,48061,Cameron (Brownsville),2017-11-15,2017-11-18,4.0,89.90793969313681,88.2824975857153,4.058317049890761,8.350720196846183,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
