county_fips,year,classified_assessment_dates
48277,1986,12
48277,1987,23
48277,1988,19
48277,1989,6
48277,1990,15
48277,1993,28
48277,1996,3
48277,1997,10
48277,1998,66
48277,1999,23
48277,2000,37
48277,2001,22
48277,2002,6
48277,2003,19
48277,2004,3
48277,2005,19
48277,2006,40
48277,2007,5
48277,2008,12
48277,2009,9
48277,2010,30
48277,2011,77
48277,2012,23
48277,2013,16
48277,2014,1
48277,2015,16
48277,2016,21
48277,2017,2
48277,2018,12
48277,2019,10
48277,2020,4
48277,2021,2
48277,2022,36
48277,2023,25
48277,2024,20
48277,2025,7
48279,1979,3
48279,1980,27
48279,1981,12
48279,1982,3
48279,1983,11
48279,1985,7
48279,1986,8
48279,1987,7
48279,1989,6
48279,1990,24
48279,1991,1
48279,1992,3
48279,1993,12
48279,1994,20
48279,1995,13
48279,1996,16
48279,1997,3
48279,1998,43
48279,1999,7
48279,2000,12
48279,2001,29
48279,2002,26
48279,2003,35
48279,2004,4
48279,2005,1
48279,2006,23
48279,2007,3
48279,2008,6
48279,2009,11
48279,2010,9
48279,2011,76
48279,2012,32
48279,2013,11
48279,2014,8
48279,2015,6
48279,2016,19
48279,2017,17
48279,2018,22
48279,2019,25
48279,2020,37
48279,2021,11
48279,2022,47
48279,2023,42
48279,2024,43
48279,2025,11
48281,1980,19
48281,1982,12
48281,1984,6
48281,1985,12
48281,1986,6
48281,1987,6
48281,1988,6
48281,1989,6
48281,1990,3
48281,1994,11
48281,1995,7
48281,1996,22
48281,1997,3
48281,1998,22
48281,1999,10
48281,2000,35
48281,2001,27
48281,2002,9
48281,2003,13
48281,2004,4
48281,2005,31
48281,2006,42
48281,2008,23
48281,2009,50
48281,2010,30
48281,2011,79
48281,2012,35
48281,2013,22
48281,2014,11
48281,2015,22
48281,2016,28
48281,2017,8
48281,2018,37
48281,2019,23
48281,2020,26
48281,2022,52
48281,2023,77
48281,2024,33
48281,2025,4
48283,1979,8
48283,1980,41
48283,1981,3
48283,1982,8
48283,1983,13
48283,1984,20
48283,1985,5
48283,1986,13
48283,1987,13
48283,1988,13
48283,1989,13
48283,1990,11
48283,1992,3
48283,1993,4
48283,1994,4
48283,1995,13
48283,1996,31
48283,1997,16
48283,1998,48
48283,1999,1
48283,2000,9
48283,2001,40
48283,2002,4
48283,2003,3
48283,2005,9
48283,2006,6
48283,2009,66
48283,2010,8
48283,2011,64
48283,2012,26
48283,2013,33
48283,2014,43
48283,2015,38
48283,2016,46
48283,2017,38
48283,2018,25
48283,2019,79
48283,2020,45
48283,2021,44
48283,2022,84
48283,2023,97
48283,2024,77
48283,2025,64
48285,1980,42
48285,1982,25
48285,1985,17
48285,1986,13
48285,1987,6
48285,1988,18
48285,1989,9
48285,1990,10
48285,1992,1
48285,1993,2
48285,1994,7
48285,1995,7
48285,1996,16
48285,1997,14
48285,1998,57
48285,1999,20
48285,2000,19
48285,2001,28
48285,2003,8
48285,2004,1
48285,2005,14
48285,2006,9
48285,2007,2
48285,2008,12
48285,2009,62
48285,2010,15
48285,2011,62
48285,2012,14
48285,2013,23
48285,2014,34
48285,2015,24
48285,2016,26
48285,2017,48
48285,2018,58
48285,2019,70
48285,2020,53
48285,2021,26
48285,2022,80
48285,2023,97
48285,2024,61
48285,2025,35
48287,1980,45
48287,1981,2
48287,1982,24
48287,1983,1
48287,1984,5
48287,1985,27
48287,1986,10
48287,1987,7
48287,1988,17
48287,1989,4
48287,1990,7
48287,1994,8
48287,1995,9
48287,1996,21
48287,1997,9
48287,1998,62
48287,1999,23
48287,2000,45
48287,2001,22
48287,2002,3
48287,2003,14
48287,2004,3
48287,2005,9
48287,2006,26
48287,2008,20
48287,2009,72
48287,2010,25
48287,2011,68
48287,2012,20
48287,2013,41
48287,2014,15
48287,2015,15
48287,2016,20
48287,2017,21
48287,2018,22
48287,2019,43
48287,2020,43
48287,2022,51
48287,2023,79
48287,2024,22
48287,2025,3
48289,1980,53
48289,1981,5
48289,1982,16
48289,1983,4
48289,1984,9
48289,1985,34
48289,1986,10
48289,1987,12
48289,1988,12
48289,1990,10
48289,1995,7
48289,1996,20
48289,1997,10
48289,1998,64
48289,1999,17
48289,2000,35
48289,2001,5
48289,2002,1
48289,2003,12
48289,2004,2
48289,2005,7
48289,2006,17
48289,2007,4
48289,2008,13
48289,2009,33
48289,2010,23
48289,2011,67
48289,2012,20
48289,2013,21
48289,2014,4
48289,2015,13
48289,2016,17
48289,2017,11
48289,2018,18
48289,2019,6
48289,2020,18
48289,2022,12
48289,2023,57
48289,2024,16
48289,2025,3
48291,1980,26
48291,1981,6
48291,1982,10
48291,1983,2
48291,1984,6
48291,1985,16
48291,1986,12
48291,1987,18
48291,1988,9
48291,1989,5
48291,1990,14
48291,1993,24
48291,1994,7
48291,1995,13
48291,1996,26
48291,1997,19
48291,1998,65
48291,1999,30
48291,2000,35
48291,2001,10
48291,2003,8
48291,2004,4
48291,2005,16
48291,2006,6
48291,2007,8
48291,2008,4
48291,2009,37
48291,2010,32
48291,2011,68
48291,2012,25
48291,2013,18
48291,2014,5
48291,2015,20
48291,2016,35
48291,2017,8
48291,2018,17
48291,2019,23
48291,2020,27
48291,2021,8
48291,2022,49
48291,2023,75
48291,2024,33
48291,2025,11
48293,1980,59
48293,1982,13
48293,1983,2
48293,1984,16
48293,1985,31
48293,1986,16
48293,1987,21
48293,1988,9
48293,1989,2
48293,1990,4
48293,1992,3
48293,1993,27
48293,1994,2
48293,1995,6
48293,1996,16
48293,1997,9
48293,1998,53
48293,1999,30
48293,2000,34
48293,2001,13
48293,2002,4
48293,2003,3
48293,2004,1
48293,2006,31
48293,2007,2
48293,2008,9
48293,2009,28
48293,2010,23
48293,2011,77
48293,2012,29
48293,2013,26
48293,2014,6
48293,2015,16
48293,2016,24
48293,2017,7
48293,2018,28
48293,2019,19
48293,2020,21
48293,2022,56
48293,2023,70
48293,2024,27
48295,1979,3
48295,1980,40
48295,1981,29
48295,1982,6
48295,1983,29
48295,1984,14
48295,1985,22
48295,1986,13
48295,1987,2
48295,1988,7
48295,1990,18
48295,1991,2
48295,1992,5
48295,1993,12
48295,1994,2
48295,1995,2
48295,1996,4
48295,1998,15
48295,1999,12
48295,2000,30
48295,2001,30
48295,2002,9
48295,2003,20
48295,2004,3
48295,2005,2
48295,2006,29
48295,2007,11
48295,2008,11
48295,2009,13
48295,2010,15
48295,2011,66
48295,2012,37
48295,2013,17
48295,2014,9
48295,2015,17
48295,2016,14
48295,2017,13
48295,2018,5
48295,2019,16
48295,2020,11
48295,2021,6
48295,2022,34
48295,2023,20
48295,2024,30
48295,2025,10
48297,1979,2
48297,1980,15
48297,1984,4
48297,1985,19
48297,1986,12
48297,1987,11
48297,1988,9
48297,1989,57
48297,1990,17
48297,1991,12
48297,1992,1
48297,1993,9
48297,1994,25
48297,1995,15
48297,1996,43
48297,1997,23
48297,1998,62
48297,1999,14
48297,2000,28
48297,2001,45
48297,2002,2
48297,2003,2
48297,2005,12
48297,2006,14
48297,2009,63
48297,2010,12
48297,2011,50
48297,2012,25
48297,2013,7
48297,2014,22
48297,2015,4
48297,2016,24
48297,2017,22
48297,2018,21
48297,2019,33
48297,2020,20
48297,2022,38
48297,2023,77
48297,2024,35
48297,2025,54
48299,1979,2
48299,1980,31
48299,1981,5
48299,1982,17
48299,1984,22
48299,1985,25
48299,1986,13
48299,1987,15
48299,1988,8
48299,1989,14
48299,1990,14
48299,1993,15
48299,1994,12
48299,1995,9
48299,1996,20
48299,1997,11
48299,1998,12
48299,1999,7
48299,2000,14
48299,2001,2
48299,2003,2
48299,2005,8
48299,2006,16
48299,2008,11
48299,2009,54
48299,2010,21
48299,2011,70
48299,2012,13
48299,2013,19
48299,2014,5
48299,2015,18
48299,2016,25
48299,2017,6
48299,2018,34
48299,2019,25
48299,2020,25
48299,2022,47
48299,2023,76
48299,2024,13
48301,1979,4
48301,1980,48
48301,1981,13
48301,1982,8
48301,1983,18
48301,1984,1
48301,1985,7
48301,1986,2
48301,1987,6
48301,1989,8
48301,1990,21
48301,1992,2
48301,1993,12
48301,1994,24
48301,1995,9
48301,1996,23
48301,1997,6
48301,1998,49
48301,1999,21
48301,2000,28
48301,2001,32
48301,2002,19
48301,2003,17
48301,2004,5
48301,2005,8
48301,2006,25
48301,2008,13
48301,2009,14
48301,2010,16
48301,2011,79
48301,2012,30
48301,2013,16
48301,2014,16
48301,2015,22
48301,2016,36
48301,2017,13
48301,2018,37
48301,2019,30
48301,2020,37
48301,2021,10
48301,2022,53
48301,2023,68
48301,2024,49
48301,2025,11
48303,1979,12
48303,1980,34
48303,1981,14
48303,1982,4
48303,1983,5
48303,1985,5
48303,1986,10
48303,1987,10
48303,1988,4
48303,1989,9
48303,1990,23
48303,1991,2
48303,1992,4
48303,1993,10
48303,1994,21
48303,1995,13
48303,1996,12
48303,1997,4
48303,1998,32
48303,1999,8
48303,2000,7
48303,2001,27
48303,2002,9
48303,2003,22
48303,2004,3
48303,2006,25
48303,2007,2
48303,2008,11
48303,2009,15
48303,2010,5
48303,2011,76
48303,2012,26
48303,2013,16
48303,2014,10
48303,2015,11
48303,2016,27
48303,2017,14
48303,2018,30
48303,2019,28
48303,2020,31
48303,2021,10
48303,2022,49
48303,2023,56
48303,2024,39
48303,2025,21
48305,1980,27
48305,1981,14
48305,1982,2
48305,1983,19
48305,1984,1
48305,1985,8
48305,1986,9
48305,1987,8
48305,1988,2
48305,1989,5
48305,1990,17
48305,1992,1
48305,1993,6
48305,1994,18
48305,1995,4
48305,1996,15
48305,1997,1
48305,1998,50
48305,1999,18
48305,2000,28
48305,2001,38
48305,2002,11
48305,2003,18
48305,2004,16
48305,2005,14
48305,2006,41
48305,2008,15
48305,2009,14
48305,2010,5
48305,2011,82
48305,2012,31
48305,2013,15
48305,2014,11
48305,2015,15
48305,2016,32
48305,2017,17
48305,2018,42
48305,2019,30
48305,2020,33
48305,2021,9
48305,2022,57
48305,2023,56
48305,2024,45
48305,2025,14
48307,1980,41
48307,1981,1
48307,1982,11
48307,1983,1
48307,1984,28
48307,1985,28
48307,1986,13
48307,1987,9
48307,1988,8
48307,1989,13
48307,1990,11
48307,1993,16
48307,1994,14
48307,1995,6
48307,1996,11
48307,1997,5
48307,1998,40
48307,1999,16
48307,2000,34
48307,2001,25
48307,2002,4
48307,2003,8
48307,2004,1
48307,2005,5
48307,2006,25
48307,2008,25
48307,2009,17
48307,2010,24
48307,2011,76
48307,2012,34
48307,2013,25
48307,2014,7
48307,2015,36
48307,2016,24
48307,2017,7
48307,2018,24
48307,2019,17
48307,2020,20
48307,2022,37
48307,2023,67
48307,2024,29
48307,2025,3
48309,1980,36
48309,1981,2
48309,1982,25
48309,1983,1
48309,1984,21
48309,1985,28
48309,1986,16
48309,1987,25
48309,1988,23
48309,1989,5
48309,1990,16
48309,1993,17
48309,1994,8
48309,1995,7
48309,1996,21
48309,1998,47
48309,1999,15
48309,2000,27
48309,2001,29
48309,2003,4
48309,2004,1
48309,2005,4
48309,2006,35
48309,2008,9
48309,2009,34
48309,2010,22
48309,2011,72
48309,2012,23
48309,2013,22
48309,2014,11
48309,2015,16
48309,2016,27
48309,2017,15
48309,2018,46
48309,2019,18
48309,2020,20
48309,2021,1
48309,2022,60
48309,2023,62
48309,2024,22
48311,1979,2
48311,1980,42
48311,1982,14
48311,1983,10
48311,1984,6
48311,1985,29
48311,1986,18
48311,1987,6
48311,1988,6
48311,1989,14
48311,1990,9
48311,1991,4
48311,1993,11
48311,1994,4
48311,1995,16
48311,1996,29
48311,1997,18
48311,1998,59
48311,1999,10
48311,2000,19
48311,2001,34
48311,2003,1
48311,2005,9
48311,2006,13
48311,2009,69
48311,2010,2
48311,2011,51
48311,2012,28
48311,2013,12
48311,2014,32
48311,2015,14
48311,2016,30
48311,2017,21
48311,2018,16
48311,2019,32
48311,2020,15
48311,2022,38
48311,2023,70
48311,2024,17
48311,2025,17
48313,1980,56
48313,1981,2
48313,1982,21
48313,1985,15
48313,1986,16
48313,1987,19
48313,1988,25
48313,1989,5
48313,1990,11
48313,1991,1
48313,1992,5
48313,1993,24
48313,1994,15
48313,1995,14
48313,1996,16
48313,1997,12
48313,1998,58
48313,1999,14
48313,2000,28
48313,2001,4
48313,2003,4
48313,2005,7
48313,2006,10
48313,2007,2
48313,2008,5
48313,2009,33
48313,2010,22
48313,2011,57
48313,2012,4
48313,2013,6
48313,2015,4
48313,2016,5
48313,2017,1
48313,2018,14
48313,2019,11
48313,2020,15
48313,2022,42
48313,2023,58
48313,2024,12
48315,1980,52
48315,1981,8
48315,1982,8
48315,1983,4
48315,1984,6
48315,1985,12
48315,1986,10
48315,1987,21
48315,1988,4
48315,1989,1
48315,1990,8
48315,1993,6
48315,1995,11
48315,1996,3
48315,1997,3
48315,1998,48
48315,1999,9
48315,2000,18
48315,2001,4
48315,2002,4
48315,2003,8
48315,2004,1
48315,2005,14
48315,2006,38
48315,2007,5
48315,2008,8
48315,2009,26
48315,2010,57
48315,2011,82
48315,2012,33
48315,2013,36
48315,2014,1
48315,2015,22
48315,2016,22
48315,2017,7
48315,2018,29
48315,2019,16
48315,2020,1
48315,2021,3
48315,2022,36
48315,2023,39
48315,2024,12
48315,2025,6
48317,1979,1
48317,1980,41
48317,1981,15
48317,1982,3
48317,1983,14
48317,1984,4
48317,1985,10
48317,1986,10
48317,1987,7
48317,1989,9
48317,1990,18
48317,1992,1
48317,1993,12
48317,1994,21
48317,1995,9
48317,1996,21
48317,1997,2
48317,1998,51
48317,1999,21
48317,2000,35
48317,2001,32
48317,2002,11
48317,2003,16
48317,2005,3
48317,2006,26
48317,2008,14
48317,2009,17
48317,2010,22
48317,2011,81
48317,2012,33
48317,2013,18
48317,2014,13
48317,2015,22
48317,2016,35
48317,2017,13
48317,2018,38
48317,2019,34
48317,2020,38
48317,2021,9
48317,2022,58
48317,2023,69
48317,2024,50
48317,2025,14
48319,1980,18
48319,1982,7
48319,1984,16
48319,1985,14
48319,1986,7
48319,1987,13
48319,1988,5
48319,1989,10
48319,1993,11
48319,1994,19
48319,1995,9
48319,1996,25
48319,1997,6
48319,1998,53
48319,1999,8
48319,2000,25
48319,2001,7
48319,2002,3
48319,2003,4
48319,2005,5
48319,2006,34
48319,2008,9
48319,2009,47
48319,2010,22
48319,2011,85
48319,2012,39
48319,2013,30
48319,2014,29
48319,2015,31
48319,2016,39
48319,2017,21
48319,2018,49
48319,2019,31
48319,2020,47
48319,2021,18
48319,2022,79
48319,2023,86
48319,2024,40
48319,2025,7
48321,1979,3
48321,1980,35
48321,1981,17
48321,1982,30
48321,1983,6
48321,1984,2
48321,1985,12
48321,1986,16
48321,1987,19
48321,1988,32
48321,1989,4
48321,1990,8
48321,1991,4
48321,1992,1
48321,1993,24
48321,1994,2
48321,1995,16
48321,1996,22
48321,1997,10
48321,1998,50
48321,1999,15
48321,2000,28
48321,2001,7
48321,2002,1
48321,2003,4
48321,2004,10
48321,2005,12
48321,2007,3
48321,2009,39
48321,2010,22
48321,2011,49
48321,2012,15
48321,2013,21
48321,2014,17
48321,2015,24
48321,2016,25
48321,2017,5
48321,2018,11
48321,2019,36
48321,2020,26
48321,2021,2
48321,2022,34
48321,2023,79
48321,2024,31
48321,2025,9
48323,1979,7
48323,1980,29
48323,1982,4
48323,1983,4
48323,1984,6
48323,1985,9
48323,1986,16
48323,1987,4
48323,1988,6
48323,1989,21
48323,1990,8
48323,1991,6
48323,1992,4
48323,1993,13
48323,1994,27
48323,1995,20
48323,1996,37
48323,1997,18
48323,1998,53
48323,1999,13
48323,2000,26
48323,2001,37
48323,2002,6
48323,2003,2
48323,2004,1
48323,2005,21
48323,2006,33
48323,2009,29
48323,2010,9
48323,2011,26
48323,2012,9
48323,2013,4
48323,2016,4
48323,2017,3
48323,2018,1
48323,2020,2
48323,2022,4
48323,2023,27
48323,2024,3
48325,1980,34
48325,1982,10
48325,1983,6
48325,1984,5
48325,1985,2
48325,1986,3
48325,1987,4
48325,1988,11
48325,1989,33
48325,1990,18
48325,1991,7
48325,1993,2
48325,1994,5
48325,1996,32
48325,1997,11
48325,1998,53
48325,1999,13
48325,2000,26
48325,2001,31
48325,2002,1
48325,2003,1
48325,2004,1
48325,2005,7
48325,2006,38
48325,2008,10
48325,2009,65
48325,2010,20
48325,2011,68
48325,2012,19
48325,2013,42
48325,2014,20
48325,2015,19
48325,2016,24
48325,2017,44
48325,2018,57
48325,2019,36
48325,2020,38
48325,2021,8
48325,2022,77
48325,2023,74
48325,2024,65
48325,2025,27
48327,1980,45
48327,1981,12
48327,1982,14
48327,1983,9
48327,1984,15
48327,1985,16
48327,1986,12
48327,1987,4
48327,1988,1
48327,1989,12
48327,1990,13
48327,1992,3
48327,1993,9
48327,1994,27
48327,1995,11
48327,1996,13
48327,1997,11
48327,1998,46
48327,1999,15
48327,2000,22
48327,2001,32
48327,2002,7
48327,2003,7
48327,2005,4
48327,2006,22
48327,2008,26
48327,2009,24
48327,2010,23
48327,2011,70
48327,2012,31
48327,2013,16
48327,2014,7
48327,2015,22
48327,2016,28
48327,2017,7
48327,2018,28
48327,2019,18
48327,2020,25
48327,2022,53
48327,2023,66
48327,2024,25
48329,1980,21
48329,1981,7
48329,1982,3
48329,1983,7
48329,1984,1
48329,1985,6
48329,1986,2
48329,1987,9
48329,1989,11
48329,1990,21
48329,1992,2
48329,1993,7
48329,1994,23
48329,1995,10
48329,1996,31
48329,1997,4
48329,1998,50
48329,1999,23
48329,2000,26
48329,2001,30
48329,2002,18
48329,2003,14
48329,2004,5
48329,2005,6
48329,2006,24
48329,2008,16
48329,2009,17
48329,2010,16
48329,2011,79
48329,2012,35
48329,2013,28
48329,2014,19
48329,2015,27
48329,2016,45
48329,2017,20
48329,2018,56
48329,2019,35
48329,2020,47
48329,2021,7
48329,2022,57
48329,2023,68
48329,2024,48
48329,2025,24
48331,1980,55
48331,1981,1
48331,1982,39
48331,1983,4
48331,1984,17
48331,1985,37
48331,1986,10
48331,1987,6
48331,1988,18
48331,1989,7
48331,1990,22
48331,1993,7
48331,1994,22
48331,1995,9
48331,1996,36
48331,1997,9
48331,1998,60
48331,1999,16
48331,2000,42
48331,2001,5
48331,2002,1
48331,2003,9
48331,2006,6
48331,2009,30
48331,2010,20
48331,2011,64
48331,2012,19
48331,2013,20
48331,2014,7
48331,2015,13
48331,2016,18
48331,2017,7
48331,2018,40
48331,2019,31
48331,2020,35
48331,2021,12
48331,2022,61
48331,2023,80
48331,2024,28
48331,2025,11
48333,1980,48
48333,1981,4
48333,1982,25
48333,1983,8
48333,1984,32
48333,1985,27
48333,1986,11
48333,1987,1
48333,1988,9
48333,1989,9
48333,1990,8
48333,1993,3
48333,1994,14
48333,1995,7
48333,1996,11
48333,1997,2
48333,1998,8
48333,1999,21
48333,2000,25
48333,2001,32
48333,2002,1
48333,2003,5
48333,2005,9
48333,2006,20
48333,2008,17
48333,2009,39
48333,2010,22
48333,2011,76
48333,2012,34
48333,2013,26
48333,2014,5
48333,2015,24
48333,2016,18
48333,2017,6
48333,2018,23
48333,2019,21
48333,2020,24
48333,2022,52
48333,2023,70
48333,2024,27
48333,2025,6
48335,1979,5
48335,1980,42
48335,1981,11
48335,1982,4
48335,1983,13
48335,1984,23
48335,1985,13
48335,1986,10
48335,1989,6
48335,1990,16
48335,1991,1
48335,1992,2
48335,1993,3
48335,1994,13
48335,1995,8
48335,1996,23
48335,1997,1
48335,1998,48
48335,1999,17
48335,2000,39
48335,2001,31
48335,2002,8
48335,2003,7
48335,2006,17
48335,2008,3
48335,2009,16
48335,2010,14
48335,2011,72
48335,2012,24
48335,2013,10
48335,2014,2
48335,2015,8
48335,2016,23
48335,2017,3
48335,2018,20
48335,2019,20
48335,2020,28
48335,2022,45
48335,2023,61
48335,2024,36
48335,2025,3
48337,1979,13
48337,1980,79
48337,1981,28
48337,1982,19
48337,1983,25
48337,1984,19
48337,1985,29
48337,1986,13
48337,1987,17
48337,1988,12
48337,1990,13
48337,1991,4
48337,1993,21
48337,1995,3
48337,1996,12
48337,1998,38
48337,1999,17
48337,2000,37
48337,2001,17
48337,2002,3
48337,2003,12
48337,2006,40
48337,2008,11
48337,2009,15
48337,2010,22
48337,2011,75
48337,2012,33
48337,2013,13
48337,2014,2
48337,2015,6
48337,2016,9
48337,2017,2
48337,2018,24
48337,2019,11
48337,2020,13
48337,2022,34
48337,2023,48
48337,2024,29
48337,2025,1
48339,1980,26
48339,1981,25
48339,1982,47
48339,1984,1
48339,1985,30
48339,1986,11
48339,1987,9
48339,1988,10
48339,1989,1
48339,1990,5
48339,1993,9
48339,1994,6
48339,1995,8
48339,1996,19
48339,1997,14
48339,1998,56
48339,1999,23
48339,2000,31
48339,2001,8
48339,2003,6
48339,2004,2
48339,2005,11
48339,2006,6
48339,2007,4
48339,2008,5
48339,2009,30
48339,2010,24
48339,2011,73
48339,2012,26
48339,2013,22
48339,2014,8
48339,2015,24
48339,2016,39
48339,2017,22
48339,2018,18
48339,2019,22
48339,2020,30
48339,2021,9
48339,2022,63
48339,2023,78
48339,2024,25
48339,2025,5
48341,1979,12
48341,1980,39
48341,1981,28
48341,1982,13
48341,1983,32
48341,1984,9
48341,1985,9
48341,1986,9
48341,1987,9
48341,1988,10
48341,1989,2
48341,1990,11
48341,1992,3
48341,1993,7
48341,1994,11
48341,1995,14
48341,1996,9
48341,1997,7
48341,1998,16
48341,1999,6
48341,2000,18
48341,2001,28
48341,2002,11
48341,2003,28
48341,2004,3
48341,2005,6
48341,2006,22
48341,2007,6
48341,2008,5
48341,2009,11
48341,2010,13
48341,2011,37
48341,2012,33
48341,2013,14
48341,2014,10
48341,2015,12
48341,2016,26
48341,2017,16
48341,2018,15
48341,2019,22
48341,2020,27
48341,2021,21
48341,2022,42
48341,2023,44
48341,2024,47
48341,2025,13
48343,1980,56
48343,1981,16
48343,1982,18
48343,1983,10
48343,1984,13
48343,1985,21
48343,1986,15
48343,1987,23
48343,1988,23
48343,1989,2
48343,1990,20
48343,1993,2
48343,1994,2
48343,1995,34
48343,1996,3
48343,1997,6
48343,1998,61
48343,1999,13
48343,2000,26
48343,2001,9
48343,2003,2
48343,2005,19
48343,2006,30
48343,2007,6
48343,2008,11
48343,2009,12
48343,2010,24
48343,2011,73
48343,2012,19
48343,2013,17
48343,2015,21
48343,2016,11
48343,2017,2
48343,2018,12
48343,2019,8
48343,2021,2
48343,2022,25
48343,2023,26
48343,2024,5
48343,2025,4
48345,1979,6
48345,1980,44
48345,1981,23
48345,1982,16
48345,1983,28
48345,1984,14
48345,1985,6
48345,1986,13
48345,1987,3
48345,1988,11
48345,1989,4
48345,1990,17
48345,1991,2
48345,1993,19
48345,1994,19
48345,1995,11
48345,1996,14
48345,1997,2
48345,1998,42
48345,1999,11
48345,2000,5
48345,2001,23
48345,2002,5
48345,2003,18
48345,2006,25
48345,2008,13
48345,2009,17
48345,2010,6
48345,2011,82
48345,2012,34
48345,2013,16
48345,2014,2
48345,2015,2
48345,2016,15
48345,2017,9
48345,2018,19
48345,2019,17
48345,2020,27
48345,2021,6
48345,2022,52
48345,2023,34
48345,2024,39
48345,2025,7
48347,1980,16
48347,1981,2
48347,1982,1
48347,1984,2
48347,1985,4
48347,1986,5
48347,1987,9
48347,1988,3
48347,1989,2
48347,1990,8
48347,1991,5
48347,1993,17
48347,1994,1
48347,1995,21
48347,1996,30
48347,1997,8
48347,1998,75
48347,1999,34
48347,2000,42
48347,2001,14
48347,2002,7
48347,2003,11
48347,2004,6
48347,2005,30
48347,2006,29
48347,2007,6
48347,2008,9
48347,2009,19
48347,2010,32
48347,2011,64
48347,2012,28
48347,2013,5
48347,2015,8
48347,2016,8
48347,2017,6
48347,2018,10
48347,2019,3
48347,2020,2
48347,2022,42
48347,2023,51
48347,2024,2
48347,2025,19
48349,1980,50
48349,1981,2
48349,1982,9
48349,1983,1
48349,1984,14
48349,1985,11
48349,1986,4
48349,1987,18
48349,1988,9
48349,1990,7
48349,1993,19
48349,1994,3
48349,1995,1
48349,1996,12
48349,1997,2
48349,1998,65
48349,1999,28
48349,2000,35
48349,2001,27
48349,2002,2
48349,2003,11
48349,2004,2
48349,2005,9
48349,2006,41
48349,2007,5
48349,2008,13
48349,2009,31
48349,2010,27
48349,2011,73
48349,2012,34
48349,2013,33
48349,2014,12
48349,2015,23
48349,2016,20
48349,2017,12
48349,2018,33
48349,2019,18
48349,2020,14
48349,2022,56
48349,2023,57
48349,2024,27
48349,2025,6
48351,1980,26
48351,1981,10
48351,1982,1
48351,1983,1
48351,1984,1
48351,1985,1
48351,1986,7
48351,1987,4
48351,1988,2
48351,1989,1
48351,1990,11
48351,1992,1
48351,1993,25
48351,1994,2
48351,1995,18
48351,1996,2
48351,1997,15
48351,1998,66
48351,1999,23
48351,2000,29
48351,2001,5
48351,2002,2
48351,2003,10
48351,2004,13
48351,2005,27
48351,2006,15
48351,2007,12
48351,2008,12
48351,2009,30
48351,2010,57
48351,2011,69
48351,2012,26
48351,2013,22
48351,2014,7
48351,2015,27
48351,2016,41
48351,2017,14
48351,2018,17
48351,2019,27
48351,2020,27
48351,2021,16
48351,2022,44
48351,2023,80
48351,2024,39
48351,2025,23
48353,1979,5
48353,1980,44
48353,1981,12
48353,1982,2
48353,1983,15
48353,1984,3
48353,1985,6
48353,1986,10
48353,1989,9
48353,1990,8
48353,1993,10
48353,1994,21
48353,1995,8
48353,1996,21
48353,1997,1
48353,1998,48
48353,1999,29
48353,2000,21
48353,2001,19
48353,2002,10
48353,2003,14
48353,2005,1
48353,2006,28
48353,2008,10
48353,2009,15
48353,2010,14
48353,2011,81
48353,2012,30
48353,2013,14
48353,2014,6
48353,2015,11
48353,2016,31
48353,2017,8
48353,2018,46
48353,2019,27
48353,2020,32
48353,2021,2
48353,2022,65
48353,2023,65
48353,2024,44
48353,2025,16
48355,1979,4
48355,1980,29
48355,1981,15
48355,1982,8
48355,1983,19
48355,1985,10
48355,1986,1
48355,1987,14
48355,1988,19
48355,1989,18
48355,1990,14
48355,1991,17
48355,1994,5
48355,1995,9
48355,1996,22
48355,1997,16
48355,1998,57
48355,1999,5
48355,2000,21
48355,2001,26
48355,2002,16
48355,2003,7
48355,2004,5
48355,2005,38
48355,2006,7
48355,2007,2
48355,2009,48
48355,2010,25
48355,2011,58
48355,2012,44
48355,2014,15
48355,2016,30
48355,2017,26
48355,2018,9
48355,2019,43
48355,2020,15
48355,2021,11
48355,2022,10
48355,2023,74
48355,2024,57
48355,2025,26
48357,1979,2
48357,1980,35
48357,1981,23
48357,1982,6
48357,1983,33
48357,1984,9
48357,1985,8
48357,1986,17
48357,1987,6
48357,1988,17
48357,1989,1
48357,1990,28
48357,1991,5
48357,1992,4
48357,1993,3
48357,1994,6
48357,1995,3
48357,1996,9
48357,1997,5
48357,1998,9
48357,1999,5
48357,2000,15
48357,2001,34
48357,2002,3
48357,2003,25
48357,2005,4
48357,2006,20
48357,2007,4
48357,2008,1
48357,2009,23
48357,2010,32
48357,2011,67
48357,2012,37
48357,2013,25
48357,2014,13
48357,2015,26
48357,2016,41
48357,2017,31
48357,2018,28
48357,2019,19
48357,2020,19
48357,2021,13
48357,2022,52
48357,2023,46
48357,2024,47
48357,2025,19
48359,1979,11
48359,1980,37
48359,1981,13
48359,1982,5
48359,1983,33
48359,1984,1
48359,1985,8
48359,1986,10
48359,1987,6
48359,1988,2
48359,1989,1
48359,1990,29
48359,1991,7
48359,1992,5
48359,1993,11
48359,1994,21
48359,1995,11
48359,1996,8
48359,1997,6
48359,1998,22
48359,1999,5
48359,2000,22
48359,2001,27
48359,2002,10
48359,2003,23
48359,2005,7
48359,2006,24
48359,2007,7
48359,2008,3
48359,2009,13
48359,2010,21
48359,2011,63
48359,2012,41
48359,2013,29
48359,2014,8
48359,2015,12
